freq_Hz,Re,Im
8.7696346083e+10,-5.3662327042e-01,1.3645330891e-02
8.7796456067e+10,7.4202203103e-01,3.1031320596e-01
8.7896566052e+10,-4.4564875401e-01,4.7642331702e-01
8.7996676036e+10,1.5906647215e-01,-1.2020481295e+00
8.8096786020e+10,-4.1003570059e-01,1.0306953894e+00
8.8196896004e+10,8.3830288154e-01,-1.1185191144e+00
8.8297005988e+10,-1.0336851923e+00,1.3154428509e+00
8.8397115972e+10,3.9325743543e-01,-1.3141963935e+00
8.8497225956e+10,7.8363411848e-01,1.1048062025e+00
8.8597335940e+10,-2.0450827022e-01,-5.7349484272e-01
8.8697445924e+10,-7.1532404423e-01,4.4034715014e-01
8.8797555909e+10,3.6568025423e-01,-6.7461196163e-01
8.8897665893e+10,-2.6228185876e-01,4.5617508616e-01
8.8997775877e+10,2.2685284779e-01,-1.6744152360e-02
8.9097885861e+10,2.7733322260e-01,1.7011120389e-01
8.9197995845e+10,-4.1174536764e-01,-9.4677510853e-01
8.9298105829e+10,5.0369499782e-02,9.2972607805e-01
8.9398215813e+10,1.3865183151e-02,-2.4253218809e-01
8.9498325797e+10,2.5085239422e-02,6.9550232325e-02
8.9598435781e+10,3.6151929258e-01,-1.6002365805e-01
8.9698545766e+10,-8.2576164605e-01,3.3768188955e-01
8.9798655750e+10,8.1635377765e-01,-4.3499000401e-01
8.9898765734e+10,-5.7416307570e-01,1.5788598565e-01
8.9998875718e+10,3.2757449221e-01,1.0454548849e-01
9.0098985702e+10,-6.6853451298e-03,2.6569182404e-03
9.0199095686e+10,-6.5852898436e-02,-1.0286898069e-01
9.0299205670e+10,-1.4584791883e-02,3.2388787663e-02
9.0399315654e+10,-2.3585126139e-02,8.4118989216e-03
9.0499425639e+10,1.5285249197e-01,-3.2115062455e-02
9.0599535623e+10,-1.7065695793e-01,1.0816289944e-02
9.0699645607e+10,2.1184993813e-02,-7.4170432708e-05
9.0799755591e+10,6.5211363515e-02,1.4301962133e-02
9.0899865575e+10,-4.4353348172e-02,1.1443547177e-02
9.0999975559e+10,4.2375759133e-03,-1.6973979947e-02
9.1100085543e+10,2.6030333514e-02,1.7974420350e-02
9.1200195527e+10,-3.8970796066e-02,-4.9937426698e-02
9.1300305511e+10,-3.7057201154e-02,3.8803414413e-02
9.1400415496e+10,1.5584508795e-01,4.4413939005e-02
9.1500525480e+10,-1.2652122619e-01,-1.3054640438e-01
9.1600635464e+10,-9.7236970643e-03,2.0997787355e-01
9.1700745448e+10,-1.2773792722e-02,-1.8769600267e-01
9.1800855432e+10,1.0948833777e-01,1.4905486053e-01
9.1900965416e+10,5.9062999749e-02,-1.4560043505e-01
9.2001075400e+10,-4.3232625068e-01,-5.9180023919e-02
9.2101185384e+10,6.8834999983e-01,2.4788436362e-01
9.2201295368e+10,-6.4924837707e-01,-1.5609439152e-01
9.2301405353e+10,3.5281288044e-01,1.5622649272e-01
9.2401515337e+10,-1.3741713409e-01,-1.4098827457e-01
9.2501625321e+10,2.9066190008e-01,8.1403049438e-02
9.2601735305e+10,-4.1482308317e-01,-2.4081868116e-01
9.2701845289e+10,3.8231127048e-01,1.0451929707e-01
9.2801955273e+10,-5.7743268309e-01,-4.1939190048e-02
9.2902065257e+10,4.4740402873e-01,-8.2550279041e-02
9.3002175241e+10,2.4628642862e-01,8.2929899880e-01
9.3102285225e+10,-7.6509903941e-01,-8.3225387129e-01
9.3202395210e+10,5.2788962910e-01,-3.6925520961e-01
9.3302505194e+10,2.4802902163e-01,6.6501456817e-01
9.3402615178e+10,-3.7676455071e-01,4.3876219826e-01
9.3502725162e+10,1.3068205490e-01,-9.9962919140e-01
9.3602835146e+10,-3.9719514689e-01,5.8334307386e-01
9.3702945130e+10,5.0452819985e-01,-2.7596485721e-01
9.3803055114e+10,-9.0612882595e-01,6.1039285921e-01
9.3903165098e+10,1.1194729738e+00,-7.5734033374e-01
9.4003275082e+10,4.0845280261e-01,2.7224866287e-01
9.4103385067e+10,-1.4771997080e+00,1.4750590600e-01
9.4203495051e+10,1.1193643529e+00,1.7506510785e-01
9.4303605035e+10,-3.4896155059e-01,-6.2368745371e-01
9.4403715019e+10,-2.4378825361e-01,-1.5269637267e-01
9.4503825003e+10,-2.6046161646e-02,6.7426432431e-01
9.4603934987e+10,6.4626022964e-02,-5.3714972857e-01
9.4704044971e+10,1.9314335718e-01,7.2842975278e-01
9.4804154955e+10,-2.2807951762e-01,3.1398960481e-01
9.4904264940e+10,9.4360617127e-02,-1.4452589044e+00
9.5004374924e+10,-1.0616174871e+00,8.2157293945e-01
9.5104484908e+10,1.4164634256e+00,5.1352396359e-01
9.5204594892e+10,5.5249061100e-01,-1.3475454655e+00
9.5304704876e+10,-1.7753965500e-01,9.4315235049e-01
9.5404814860e+10,-1.8836782014e+00,2.7067313546e-01
9.5504924844e+10,1.1266306728e+00,-3.5808286159e-01
9.5605034828e+10,3.4942243290e-02,-7.2212035764e-01
9.5705144812e+10,1.0288527318e+00,1.1817431986e+00
9.5805254797e+10,-1.1668155228e+00,-9.1814991535e-01
9.5905364781e+10,1.3908720320e-01,5.5794155177e-01
9.6005474765e+10,4.0531426566e-01,-1.3199430834e-01
9.6105584749e+10,-1.0207772635e+00,-8.2831227241e-01
9.6205694733e+10,2.2936556132e-01,9.2346708709e-01
9.6305804717e+10,1.5860840261e+00,7.2142313832e-01
9.6405914701e+10,-2.1535133653e+00,-1.9857899298e+00
9.6506024685e+10,1.7036591256e+00,1.4285485440e+00
9.6606134669e+10,-1.0442427754e+00,-6.0768435674e-01
9.6706244654e+10,-8.7686652444e-01,5.0485390091e-01
9.6806354638e+10,2.1690088916e+00,5.6464772169e-01
9.6906464622e+10,-1.0584289277e+00,-1.2621634548e+00
9.7006574606e+10,-6.4193929973e-02,9.1579356176e-01
9.7106684590e+10,1.4881176724e+00,-1.3470433821e-01
9.7206794574e+10,-2.3520371751e+00,-5.8872389085e-01
9.7306904558e+10,1.0836678473e+00,-3.6831657147e-01
9.7407014542e+10,2.1842367228e-01,7.3027821244e-01
9.7507124526e+10,-4.9762900522e-01,5.3042730899e-02
9.7607234511e+10,-3.2955785432e-01,-1.0008660585e+00
9.7707344495e+10,1.9177047646e+00,3.2533419545e+00
9.7807454479e+10,-1.1347021814e+00,-3.5699781743e+00
9.7907564463e+10,-2.9042689869e-01,1.6276483278e+00
9.8007674447e+10,5.5626312519e-01,-1.4840649350e+00
9.8107784431e+10,-3.0751197443e+00,5.4208404909e-02
9.8207894415e+10,4.6224123726e+00,2.6390766642e+00
9.8308004399e+10,-1.5684086806e+00,-9.1745459372e-01
9.8408114383e+10,-1.8441801813e+00,-1.1982006897e+00
9.8508224368e+10,6.7579490761e-01,-8.6875359370e-01
9.8608334352e+10,2.2439039658e+00,1.4777245706e+00
9.8708444336e+10,-1.4467243528e+00,7.2296992223e-02
9.8808554320e+10,-1.1701761271e+00,-1.0910224517e+00
9.8908664304e+10,1.5660948561e+00,1.7259901504e+00
9.9008774288e+10,-1.3837404454e+00,-1.2834125986e+00
9.9108884272e+10,2.2471088448e+00,1.5632533019e+00
9.9208994256e+10,-2.0378413071e+00,-8.7522755761e-01
9.9309104240e+10,7.0187298704e-01,-3.5762573639e-01
9.9409214225e+10,-2.3241259450e-01,-1.4109402436e+00
9.9509324209e+10,-1.7031991208e-01,1.6224817151e+00
9.9609434193e+10,9.8494885893e-01,7.1049260650e-01
9.9709544177e+10,-1.6014720292e+00,6.7658069853e-02
9.9809654161e+10,6.4209080971e-01,-4.7827018704e-01
9.9909764145e+10,2.8152485002e+00,-2.1561917372e+00
1.0000987413e+11,-3.4876031157e+00,3.9594478016e+00
1.0010998411e+11,9.8925148748e-01,-3.8891636722e+00
1.0021009410e+11,-3.8606486993e-01,1.6654338594e+00
1.0031020408e+11,2.4545289517e+00,4.5218735103e-01
1.0041031407e+11,-2.7530741253e+00,-1.4493794715e+00
1.0051042405e+11,2.6691892652e-01,9.3112872945e-01
1.0061053403e+11,-1.3960131284e+00,6.9989173607e-01
1.0071064402e+11,2.5829416885e+00,6.9876670377e-01
1.0081075400e+11,-1.4002741960e+00,-3.3579901385e+00
1.0091086399e+11,2.2287693973e+00,2.1715422920e+00
1.0101097397e+11,-2.0118588138e+00,8.4243978638e-01
1.0111108395e+11,5.7709800232e-01,-2.4568884343e+00
1.0121119394e+11,3.9568768907e-01,1.7128950566e+00
1.0131130392e+11,-1.1731288351e+00,3.6284226335e-01
1.0141141391e+11,1.0463273883e+00,-9.0913137500e-02
1.0151152389e+11,-1.9848415258e+00,-5.0381580433e-01
1.0161163388e+11,2.6984300162e+00,9.5875767057e-01
1.0171174386e+11,3.2555459873e-01,-2.1390343715e+00
1.0181185384e+11,-1.9169998987e+00,2.8252426261e+00
1.0191196383e+11,-1.8623275930e+00,-3.9275742430e+00
1.0201207381e+11,2.2527731720e+00,2.8310823338e+00
1.0211218380e+11,1.6359338992e+00,-3.1443146720e-01
1.0221229378e+11,-1.3994812864e+00,-1.3700504502e-01
1.0231240376e+11,-1.5126916154e+00,9.0568551337e-01
1.0241251375e+11,1.1622566388e+00,-1.6118525506e+00
1.0251262373e+11,5.8453943995e-01,7.7486236028e-01
1.0261273372e+11,1.1749961366e+00,4.4360592100e-01
1.0271284370e+11,-1.5570427678e+00,-2.9076206918e+00
1.0281295368e+11,-9.3581830067e-01,2.0790769893e+00
1.0291306367e+11,9.0404795771e-01,1.0324429045e+00
1.0301317365e+11,3.1209039351e-01,-7.6955961498e-01
1.0311328364e+11,-5.6995045721e-02,-1.0125073785e+00
1.0321339362e+11,2.0641540244e-02,4.1124667044e-01
1.0331350361e+11,-1.0398938512e+00,2.5372817703e+00
1.0341361359e+11,-1.2342463666e+00,-2.3699121964e+00
1.0351372357e+11,4.9077011411e+00,1.9300726087e+00
1.0361383356e+11,-4.7012330902e+00,-3.7386842968e+00
1.0371394354e+11,3.0275812241e+00,1.3419360937e+00
1.0381405353e+11,-4.1143536624e-01,2.2837689672e+00
1.0391416351e+11,-3.0071446072e+00,-1.5204356270e+00
1.0401427349e+11,2.8942599586e+00,1.6141574940e+00
1.0411438348e+11,-2.0245414468e+00,-2.8384495270e+00
1.0421449346e+11,4.0704579773e+00,1.4934286717e+00
1.0431460345e+11,-2.8212412205e+00,7.9560162924e-01
1.0441471343e+11,2.5383621474e+00,-2.4131622012e+00
1.0451482341e+11,-5.7381402167e+00,1.3120625552e+00
1.0461493340e+11,5.7874251962e+00,9.9971171291e-01
1.0471504338e+11,-6.3259730908e+00,-1.1034513654e+00
1.0481515337e+11,5.7649563098e+00,-1.7036102620e+00
1.0491526335e+11,-1.7961351847e+00,2.7981178150e+00
1.0501537333e+11,3.5669390761e-02,-2.8063716970e-01
1.0511548332e+11,-2.3082967923e+00,4.1642794184e-01
1.0521559330e+11,2.9312894738e+00,-9.1972534572e-01
1.0531570329e+11,-1.1349826074e+00,-1.0651305799e+00
1.0541581327e+11,2.7084430136e+00,1.3603616155e+00
1.0551592326e+11,-4.6648561779e+00,-2.2229561138e-01
1.0561603324e+11,4.5715363867e+00,-2.3572907977e+00
1.0571614322e+11,-5.7514133340e+00,3.5491531741e+00
1.0581625321e+11,7.1614387543e+00,-1.6190328552e+00
1.0591636319e+11,-4.9945136259e+00,-5.7163701640e-01
1.0601647318e+11,3.4497671828e+00,4.9036110891e-01
1.0611658316e+11,-2.6374621661e+00,3.8677403227e+00
1.0621669314e+11,-1.8320721971e+00,-6.1792711619e+00
1.0631680313e+11,1.4956288361e+00,3.2724165197e+00
1.0641691311e+11,4.3937013466e+00,8.7450145687e-01
1.0651702310e+11,-8.7103550730e+00,-2.3674484504e+00
1.0661713308e+11,9.5851626083e+00,1.1719433018e+00
1.0671724306e+11,-7.8321936447e+00,-1.5108511630e+00
1.0681735305e+11,5.8049320728e+00,1.1693483697e+00
1.0691746303e+11,-2.6607207548e+00,1.7452431168e+00
1.0701757302e+11,-2.9150554078e+00,-2.9808426527e+00
1.0711768300e+11,5.6413476558e+00,3.7683035685e+00
1.0721779299e+11,-2.3430464235e+00,-4.5258483726e+00
1.0731790297e+11,-8.7346922583e-01,4.1502817173e+00
1.0741801295e+11,3.0196789183e+00,-3.6524724128e+00
1.0751812294e+11,-5.5488033483e+00,8.0829948339e-01
1.0761823292e+11,7.2501414260e+00,4.6839423339e-01
1.0771834291e+11,-7.3385921599e+00,1.5701484006e+00
1.0781845289e+11,4.4621296229e+00,-2.6104823299e+00
1.0791856287e+11,-2.4994391810e+00,3.6207294401e+00
1.0801867286e+11,4.0261789152e+00,-5.9015562980e+00
1.0811878284e+11,-4.2597290909e+00,5.2031811509e+00
1.0821889283e+11,4.9367869555e+00,1.8719642104e+00
1.0831900281e+11,-6.7595507858e+00,-7.0098583650e+00
1.0841911279e+11,4.4316141559e+00,3.2769748926e+00
1.0851922278e+11,-2.1030751054e+00,-2.6270039764e+00
1.0861933276e+11,4.1724981730e+00,6.9336671101e+00
1.0871944275e+11,-5.6561592758e+00,-2.6887405361e+00
1.0881955273e+11,4.4422126525e+00,-2.4589846344e+00
1.0891966272e+11,-4.6679575380e+00,-5.3261652833e-01
1.0901977270e+11,4.3405119555e+00,7.0589197255e-01
1.0911988268e+11,-1.2511886617e+00,3.1307920634e+00
1.0921999267e+11,-6.7724997153e-01,-3.6282335035e+00
1.0932010265e+11,2.3981554906e-01,1.5411346970e+00
1.0942021264e+11,1.0062442341e+00,-1.1518220551e+00
1.0952032262e+11,-3.3759647331e+00,-3.1407993664e-01
1.0962043260e+11,2.8569590290e+00,5.4930369453e+00
1.0972054259e+11,-8.2408118381e-01,-7.3322026500e+00
1.0982065257e+11,2.4274927500e+00,4.1304466077e+00
1.0992076256e+11,-1.1687895361e+00,1.4651231198e+00
1.1002087254e+11,9.7903340877e-01,-6.0908179454e+00
1.1012098252e+11,-4.4335839645e+00,5.0596831621e+00
1.1022109251e+11,6.7584028734e+00,1.7008805774e+00
1.1032120249e+11,-9.3897859212e+00,-1.6102307072e+00
1.1042131248e+11,7.6700543976e+00,-3.3003285597e+00
1.1052142246e+11,-3.6442042600e+00,4.6121723366e-01
1.1062153245e+11,5.3446469458e+00,4.4735276017e+00
1.1072164243e+11,-3.0128327037e+00,-1.0602820944e+01
1.1082175241e+11,-5.0069116043e+00,1.4291724619e+01
1.1092186240e+11,2.5188894533e+00,-7.4929548589e+00
1.1102197238e+11,3.8567398652e+00,-3.1361078520e+00
1.1112208237e+11,-1.4363087240e+00,4.5151214970e+00
1.1122219235e+11,-1.5474339820e+00,-1.3842506186e+00
1.1132230233e+11,2.7350003024e-01,2.4342187938e+00
1.1142241232e+11,1.9663670520e-01,-1.1552682281e+00
1.1152252230e+11,-1.1272788483e+00,-3.8119051187e-01
1.1162263229e+11,5.9171230487e+00,4.3622569600e-01
1.1172274227e+11,-1.0105732739e+01,-1.6935676781e+00
1.1182285225e+11,7.0281942824e+00,-1.1338050275e+00
1.1192296224e+11,-5.2970501920e-01,2.1945847245e+00
1.1202307222e+11,-1.6056126358e+00,2.5837770732e-01
1.1212318221e+11,1.3152697442e+00,1.7447563526e+00
1.1222329219e+11,-2.1611512940e-01,-2.2918911476e+00
1.1232340218e+11,-1.2108505894e+00,4.5730055111e+00
1.1242351216e+11,1.6705868624e+00,-8.1147845159e+00
1.1252362214e+11,-4.0709898527e+00,5.0569576126e+00
1.1262373213e+11,5.1221196377e+00,-2.9025414715e+00
1.1272384211e+11,-8.4884259865e+00,5.0381082791e+00
1.1282395210e+11,1.1994122366e+01,-4.2561670439e+00
1.1292406208e+11,-4.8893468941e+00,1.8767124515e+00
1.1302417206e+11,-1.0033409509e+00,-5.9902980280e+00
1.1312428205e+11,-3.2903536429e+00,7.1616484955e+00
1.1322439203e+11,7.0807147541e+00,-2.3871174342e+00
1.1332450202e+11,-4.1164650652e+00,1.4410987969e+00
1.1342461200e+11,1.8666522228e+00,-4.2345861807e+00
1.1352472198e+11,-5.9260202478e+00,3.6870046308e+00
1.1362483197e+11,1.0980316285e+01,-8.2696664862e-01
1.1372494195e+11,-1.1714382119e+01,2.3258724580e+00
1.1382505194e+11,1.0725965930e+01,-4.4728588840e+00
1.1392516192e+11,-8.6161380647e+00,1.1097118384e+00
1.1402527191e+11,2.4561719004e+00,2.2147698216e+00
1.1412538189e+11,4.6396211678e+00,5.5890617155e-01
1.1422549187e+11,-6.6250233769e+00,-4.0987542933e+00
1.1432560186e+11,1.0167927506e+00,3.9090379128e+00
1.1442571184e+11,7.8608731614e+00,-1.0950115588e+00
1.1452582183e+11,-1.2320142461e+01,3.5644036891e+00
1.1462593181e+11,9.3162465636e+00,-8.4680175724e+00
1.1472604179e+11,-5.2558610852e+00,8.5515329351e+00
1.1482615178e+11,5.5981753978e+00,-3.6199371971e+00
1.1492626176e+11,-4.6506432237e+00,-4.6806870559e+00
1.1502637175e+11,1.7511645548e+00,1.7096906288e+00
1.1512648173e+11,9.9517943678e-01,6.8576433221e+00
1.1522659171e+11,-1.3975578142e+00,-7.3643962689e+00
1.1532670170e+11,-1.4443306230e+00,5.4882736880e+00
1.1542681168e+11,2.2652812958e+00,-4.1187957025e+00
1.1552692167e+11,-1.6281089467e+00,6.8596380065e+00
1.1562703165e+11,-3.9478000605e-01,-8.1855073905e+00
1.1572714164e+11,2.4415769461e+00,6.0653929234e+00
1.1582725162e+11,-1.8883920697e+00,-5.7761619383e+00
1.1592736160e+11,-1.5066410437e+00,7.4363879551e-02
1.1602747159e+11,3.7053502590e+00,5.3492612678e+00
1.1612758157e+11,6.6712834761e-01,-3.3795985698e+00
1.1622769156e+11,-3.9947371684e+00,-1.9442618682e+00
1.1632780154e+11,-8.4722825137e-01,4.3917378392e+00
1.1642791152e+11,3.8067326765e+00,1.1887840992e+00
1.1652802151e+11,3.3367882037e+00,-2.0447523320e+00
1.1662813149e+11,-3.7648390710e+00,-3.5079978090e-02
1.1672824148e+11,-6.1182592411e+00,1.7978524827e-01
1.1682835146e+11,6.9392241321e+00,-5.1666401028e+00
1.1692846144e+11,-6.3564030553e+00,3.2563491853e+00
1.1702857143e+11,8.0994145862e+00,8.5076132812e-01
1.1712868141e+11,-2.2881888033e+00,3.7870086063e+00
1.1722879140e+11,-2.2600597847e+00,-1.0124707132e+01
1.1732890138e+11,-4.5678714782e-01,1.6408174540e+01
1.1742901137e+11,4.9074741162e+00,-1.2803738400e+01
1.1752912135e+11,-5.7731783439e+00,8.2157343140e-01
1.1762923133e+11,6.6601593824e+00,-4.5923717489e-01
1.1772934132e+11,-1.0529708916e+01,5.6804938616e+00
1.1782945130e+11,9.6236043626e+00,-6.1117690696e+00
1.1792956129e+11,-2.8984488287e+00,5.1039850656e+00
1.1802967127e+11,9.3967965529e-01,-1.0901857191e+00
1.1812978125e+11,-5.3623711685e+00,-1.9393011734e+00
1.1822989124e+11,7.4301463993e+00,1.2418647859e+00
1.1833000122e+11,-5.8328858909e+00,4.5305374577e-01
1.1843011121e+11,8.1607263011e+00,-3.7323944518e+00
1.1853022119e+11,-8.7613880219e+00,8.4040811231e+00
1.1863033117e+11,6.4646859427e+00,-1.4129022682e+01
1.1873044116e+11,-8.1010329993e+00,1.4648361023e+01
1.1883055114e+11,2.8301794996e+00,-7.6102248079e+00
1.1893066113e+11,2.6173765315e+00,3.5007502823e+00
1.1903077111e+11,9.7262212983e-01,-6.0314804083e+00
1.1913088109e+11,7.8112394707e-01,1.0319270071e+01
1.1923099108e+11,-4.2959497001e+00,-1.2655969369e+01
1.1933110106e+11,2.4087023005e+00,1.2942966384e+01
1.1943121105e+11,-7.4131568930e-01,-9.1171561778e+00
1.1953132103e+11,8.3213734693e-01,1.4538580754e+00
1.1963143102e+11,-1.9416173182e+00,-4.7883648092e-01
1.1973154100e+11,9.2964130914e-01,1.8623343958e+00
1.1983165098e+11,1.9449285103e+00,1.4725382536e+00
1.1993176097e+11,-1.9478937514e+00,3.2022204615e-01
1.2003187095e+11,-4.1672160620e+00,-2.6387871091e+00
1.2013198094e+11,7.9645716562e+00,2.6553965818e+00
1.2023209092e+11,-4.0517254791e+00,-7.9468740598e+00
1.2033220090e+11,4.5006257567e+00,9.7789976596e+00
1.2043231089e+11,-7.4112353670e+00,-7.9124878057e+00
1.2053242087e+11,1.6752709313e+00,1.0773771898e+01
1.2063253086e+11,4.5334661897e+00,-8.6026525709e+00
1.2073264084e+11,-3.8569777110e+00,-5.8656592348e-01
1.2083275082e+11,1.3374297365e+00,1.9885484117e-01
1.2093286081e+11,-1.5300903385e+00,-3.9792874150e-01
1.2103297079e+11,4.6440877642e+00,6.7360375197e+00
1.2113308078e+11,-1.0815700144e+00,-2.1530334192e+00
1.2123319076e+11,-7.9281129366e+00,-1.5676933834e+00
1.2133330075e+11,7.4999446876e+00,-5.3141238281e+00
1.2143341073e+11,-2.2922080332e+00,6.1354974377e+00
1.2153352071e+11,2.0047959906e-01,2.3727810703e+00
1.2163363070e+11,2.6073741995e+00,-4.2220011159e+00
1.2173374068e+11,-9.6847667525e-01,-4.7457703580e+00
1.2183385067e+11,-4.7224415672e+00,9.1396594285e+00
1.2193396065e+11,1.0538609871e+00,-3.3730349184e+00
1.2203407063e+11,9.2862604893e+00,2.1328397836e+00
1.2213418062e+11,-5.6010860856e+00,-5.3261117913e+00
1.2223429060e+11,-6.3075049963e+00,5.0824355120e+00
1.2233440059e+11,2.3965874226e+00,7.3433290827e-01
1.2243451057e+11,2.4693400378e+00,-5.4210091069e+00
1.2253462055e+11,4.0063661926e+00,4.3587347995e+00
1.2263473054e+11,-6.2448467478e+00,-5.6468810400e+00
1.2273484052e+11,7.9714855096e+00,4.4595281153e+00
1.2283495051e+11,-1.2596399752e+01,-7.4502894370e+00
1.2293506049e+11,6.6081554822e+00,1.4274336165e+01
1.2303517048e+11,7.9137278002e+00,-9.2856692809e+00
1.2313528046e+11,-1.7751426436e+01,5.3856908366e+00
1.2323539044e+11,1.2113247253e+01,-6.6079785748e+00
1.2333550043e+11,5.9657554708e-01,2.5229641256e+00
1.2343561041e+11,-4.0723478069e+00,-1.3218453631e-01
1.2353572040e+11,1.7857595398e+00,-1.5572580668e+00
1.2363583038e+11,1.0596755355e+00,4.3960145143e+00
1.2373594036e+11,3.3570521226e+00,-2.9930579424e+00
1.2383605035e+11,-1.1859858104e+01,1.1961549741e+00
1.2393616033e+11,1.4936422915e+01,-3.7391519535e-01
1.2403627032e+11,-1.1982640661e+01,8.7172995333e-01
1.2413638030e+11,1.0644070967e+00,-1.7092163242e+00
1.2423649028e+11,4.5052377588e+00,-5.1227337641e-01
1.2433660027e+11,-3.8483713183e+00,8.0285554206e+00
1.2443671025e+11,6.3236999638e+00,-9.9134050539e+00
1.2453682024e+11,-6.1151224310e+00,2.7486022800e-02
1.2463693022e+11,3.8090517676e+00,3.0505332089e+00
1.2473704021e+11,-1.8988463124e-02,6.8754109111e+00
1.2483715019e+11,-1.9111284184e+00,-1.3790654580e+01
1.2493726017e+11,2.5635961246e-01,9.4374675254e+00
1.2503737016e+11,-9.1005186512e-01,-2.5060418028e+00
1.2513748014e+11,2.5413213321e+00,-3.3429575908e+00
1.2523759013e+11,-5.9397357964e+00,3.4770160115e+00
1.2533770011e+11,9.0482701506e+00,1.5978325518e+00
1.2543781009e+11,-6.9486050183e+00,-6.2625844147e-01
1.2553792008e+11,5.4760777187e+00,-5.8232776999e+00
1.2563803006e+11,-5.4484186520e+00,9.1053776948e+00
1.2573814005e+11,5.6472495861e+00,-5.9144520567e+00
1.2583825003e+11,-7.4039652219e+00,1.8517305324e+00
1.2593836001e+11,8.9482847309e+00,1.2389792995e+00
1.2603847000e+11,-7.9484448023e+00,-2.3963025021e+00
1.2613857998e+11,2.9445633173e+00,1.7807822248e-01
1.2623868997e+11,5.7298964390e-01,1.2030465786e+00
1.2633879995e+11,-1.3001223739e+00,8.6211778187e-01
1.2643890994e+11,-2.1890049495e+00,-7.0087757188e+00
1.2653901992e+11,6.6301049122e+00,1.0692152901e+01
1.2663912990e+11,-2.9046047049e+00,-7.9503603779e+00
1.2673923989e+11,-2.1969130534e+00,1.3149847888e+00
1.2683934987e+11,5.2652334044e+00,5.1040862712e+00
1.2693945986e+11,-5.4089102003e+00,-2.2071356491e+00
1.2703956984e+11,-6.2954633538e+00,-1.6351532735e+00
1.2713967982e+11,1.2530717087e+01,9.5929963111e-01
1.2723978981e+11,-4.0469071069e-01,1.8457216199e+00
1.2733989979e+11,-5.9570152147e+00,-7.4473520950e+00
1.2744000978e+11,-1.1392022366e+00,4.2495851459e+00
1.2754011976e+11,6.4381065183e+00,1.2303803251e+00
1.2764022974e+11,-6.3225082512e+00,-2.3123131944e+00
1.2774033973e+11,4.5042539567e+00,7.6110317598e+00
1.2784044971e+11,-2.0147831630e+00,-8.7464928937e+00
1.2794055970e+11,-7.6748697772e-01,6.4318903519e+00
1.2804066968e+11,3.8505652919e+00,-1.1641293196e+00
1.2814077967e+11,-2.1075457369e+00,-6.4550462847e+00
1.2824088965e+11,-5.1961866492e+00,6.3473973770e-01
1.2834099963e+11,3.7415277157e+00,9.9851055620e+00
1.2844110962e+11,5.0922909730e+00,-1.3172332890e+01
1.2854121960e+11,-6.0370050668e+00,7.1328262703e+00
1.2864132959e+11,8.0167930070e+00,-1.8152100417e+00
1.2874143957e+11,-1.2345411159e+01,6.3434094507e+00
1.2884154955e+11,8.4256158389e+00,-9.3543164580e+00
1.2894165954e+11,-2.4782787757e-01,1.0836120975e+01
1.2904176952e+11,-5.2466487492e+00,-9.2177165877e+00
1.2914187951e+11,5.5096980272e-01,2.7306059522e+00
1.2924198949e+11,3.1823545751e+00,9.6686869440e-01
1.2934209947e+11,3.7617450602e+00,-2.0549096737e+00
1.2944220946e+11,-6.6933099222e+00,1.6884978485e+00
1.2954231944e+11,1.6434583227e+00,-6.1516529313e+00
1.2964242943e+11,5.6680586294e+00,7.7648974741e+00
1.2974253941e+11,-1.1401478972e+01,2.3512425123e+00
1.2984264940e+11,9.2005045199e+00,-4.0354416971e+00
1.2994275938e+11,-8.5084661064e-01,6.3770566151e-02
1.3004286936e+11,-1.3080973019e+00,-5.6532459511e+00
1.3014297935e+11,-6.8875338567e+00,8.3310920175e+00
1.3024308933e+11,1.1897163417e+01,-5.8660781756e+00
1.3034319932e+11,-4.4902881652e+00,2.3661005477e+00
1.3044330930e+11,-4.1671061787e-01,8.2287402421e-03
1.3054341928e+11,-6.6080150885e+00,3.8323593644e+00
1.3064352927e+11,7.8503086065e+00,-2.0789769351e+00
1.3074363925e+11,-3.9813435283e+00,-3.9371810514e+00
1.3084374924e+11,1.7980927216e+00,1.3392320766e+00
1.3094385922e+11,4.3614102866e+00,-1.4685556430e+00
1.3104396920e+11,-3.9282649655e+00,3.2156094885e+00
1.3114407919e+11,-3.6094619082e+00,1.6647251838e+00
1.3124418917e+11,4.9035171581e+00,-7.8541312091e+00
1.3134429916e+11,-5.5003666162e-01,1.1537164330e+01
1.3144440914e+11,-1.0484114217e+00,-8.6959246142e+00
1.3154451913e+11,-6.3825230742e-01,2.9809884932e+00
1.3164462911e+11,6.0283395561e+00,-2.8529359496e-01
1.3174473909e+11,-1.1545299190e+01,1.6623346213e+00
1.3184484908e+11,1.1584258717e+01,-2.0699647445e+00
1.3194495906e+11,-1.0636268317e+01,-4.6116492587e+00
1.3204506905e+11,4.4420825793e-02,9.3323137707e+00
1.3214517903e+11,1.2085906247e+01,-3.8724244125e+00
1.3224528901e+11,-1.1222337669e+01,-2.4854782884e+00
1.3234539900e+11,9.3699619272e+00,2.0461083940e+00
1.3244550898e+11,-6.4160072487e+00,1.6325976272e+00
1.3254561897e+11,-8.1111038783e-02,-4.4053363756e+00
1.3264572895e+11,4.9043254149e-01,-1.3445989190e+00
1.3274583893e+11,2.6560550654e+00,1.2359786794e+01
