Time(us),Amplitude
1.497802734374999948e-03,-2.125243333333333430e+05
1.499023437500000139e-03,-2.124313333333333430e+05
1.500244140625000113e-03,-2.131668888888888760e+05
1.501464843750000087e-03,-2.125268888888888760e+05
1.502685546875000061e-03,-2.126366666666666570e+05
1.503906250000000035e-03,-2.122837777777777810e+05
1.505126953125000009e-03,-2.130230000000000000e+05
1.506347656249999983e-03,-2.124620000000000000e+05
1.507568359374999957e-03,-2.129260000000000000e+05
1.508789062499999931e-03,-2.128330000000000000e+05
1.510009765625000121e-03,-2.127210000000000000e+05
1.511230468750000095e-03,-2.123974444444444380e+05
1.512451171875000069e-03,-2.127353333333333430e+05
1.513671875000000043e-03,-2.125830000000000000e+05
1.514892578125000017e-03,-2.127484444444444380e+05
1.516113281249999991e-03,-2.125781111111111240e+05
1.517333984374999965e-03,-2.122274444444444380e+05
1.518554687499999939e-03,-2.126867777777777810e+05
1.519775390625000130e-03,-2.124382222222222190e+05
1.520996093750000104e-03,-2.127713333333333430e+05
1.522216796875000078e-03,-2.128755555555555620e+05
1.523437500000000052e-03,-2.127466666666666570e+05
1.524658203125000026e-03,-2.126091111111111240e+05
1.525878906250000000e-03,-2.130094444444444380e+05
1.527099609374999974e-03,-2.127858888888888760e+05
1.528320312499999948e-03,-2.126383333333333430e+05
1.529541015625000139e-03,-2.125960000000000000e+05
1.530761718750000113e-03,-2.122793333333333430e+05
1.531982421875000087e-03,-2.127543333333333430e+05
1.533203125000000061e-03,-2.124985555555555620e+05
1.534423828125000035e-03,-2.124003333333333430e+05
1.535644531250000009e-03,-2.126927777777777810e+05
1.536865234374999983e-03,-2.126737777777777810e+05
1.538085937499999957e-03,-2.123941111111111240e+05
1.539306640624999931e-03,-2.124277777777777810e+05
1.540527343749999905e-03,-2.126847777777777810e+05
1.541748046875000095e-03,-2.126512222222222190e+05
1.542968750000000069e-03,-2.124723333333333430e+05
1.544189453125000043e-03,-2.128415555555555620e+05
1.545410156250000017e-03,-2.128222222222222190e+05
1.546630859374999991e-03,-2.123890000000000000e+05
1.547851562499999965e-03,-2.125555555555555620e+05
1.549072265625000156e-03,-2.128807777777777810e+05
1.550292968750000130e-03,-2.123668888888888760e+05
1.551513671875000104e-03,-2.126170000000000000e+05
1.552734375000000078e-03,-2.131071111111111240e+05
1.553955078125000052e-03,-2.121317777777777810e+05
1.555175781250000026e-03,-2.127532222222222190e+05
1.556396484375000000e-03,-2.122408888888888760e+05
1.557617187499999974e-03,-2.125970000000000000e+05
1.558837890624999948e-03,-2.127865555555555620e+05
1.560058593749999922e-03,-2.122361111111111240e+05
1.561279296874999896e-03,-2.121997777777777810e+05
1.562499999999999870e-03,-2.127984444444444380e+05
1.563720703125000061e-03,-2.126156666666666570e+05
1.564941406250000035e-03,-2.126420000000000000e+05
1.566162109375000009e-03,-2.126776666666666570e+05
1.567382812499999983e-03,-2.121383333333333430e+05
1.568603515625000173e-03,-2.125658888888888760e+05
1.569824218750000147e-03,-2.125194444444444380e+05
1.571044921875000121e-03,-2.127046666666666570e+05
1.572265625000000095e-03,-2.124098888888888760e+05
1.573486328125000069e-03,-2.126926666666666570e+05
1.574707031250000043e-03,-2.122143333333333430e+05
1.575927734375000017e-03,-2.126483333333333430e+05
1.577148437499999991e-03,-2.126201111111111240e+05
1.578369140624999965e-03,-2.123893333333333430e+05
1.579589843749999939e-03,-2.128533333333333430e+05
1.580810546874999913e-03,-2.124631111111111240e+05
1.582031249999999887e-03,-2.126705555555555620e+05
1.583251953124999861e-03,-2.124828888888888760e+05
1.584472656250000052e-03,-2.128284444444444380e+05
1.585693359375000026e-03,-2.126796666666666570e+05
1.586914062500000217e-03,-2.128957777777777810e+05
1.588134765625000191e-03,-2.121278888888888760e+05
1.589355468750000165e-03,-2.122128888888888760e+05
1.590576171875000139e-03,-2.131482222222222190e+05
1.591796875000000113e-03,-2.126154444444444380e+05
1.593017578125000087e-03,-2.127163333333333430e+05
1.594238281250000061e-03,-2.126105555555555620e+05
1.595458984375000035e-03,-2.126342222222222190e+05
1.596679687500000009e-03,-2.126150000000000000e+05
1.597900390624999983e-03,-2.118573333333333430e+05
1.599121093749999957e-03,-2.127822222222222190e+05
1.600341796874999931e-03,-2.126683333333333430e+05
1.601562499999999905e-03,-2.126726666666666570e+05
1.602783203124999879e-03,-2.127858888888888760e+05
1.604003906249999853e-03,-2.125892222222222190e+05
1.605224609374999827e-03,-2.122355555555555620e+05
1.606445312500000234e-03,-2.125052222222222190e+05
1.607666015625000208e-03,-2.127741111111111240e+05
1.608886718750000182e-03,-2.130293333333333430e+05
1.610107421875000156e-03,-2.123860000000000000e+05
1.611328125000000130e-03,-2.125304444444444380e+05
1.612548828125000104e-03,-2.120670000000000000e+05
1.613769531250000078e-03,-2.126184444444444380e+05
1.614990234375000052e-03,-2.129038888888888760e+05
1.616210937500000026e-03,-2.127208888888888760e+05
1.617431640625000000e-03,-2.125067777777777810e+05
1.618652343749999974e-03,-2.127701111111111240e+05
1.619873046874999948e-03,-2.121364444444444380e+05
1.621093749999999922e-03,-2.127031111111111240e+05
1.622314453124999896e-03,-2.129111111111111240e+05
1.623535156249999870e-03,-2.126111111111111240e+05
1.624755859375000061e-03,-2.128912222222222190e+05
1.625976562500000035e-03,-2.125126666666666570e+05
1.627197265625000226e-03,-2.129223333333333430e+05
1.628417968750000199e-03,-2.129812222222222190e+05
1.629638671875000173e-03,-2.125105555555555620e+05
1.630859375000000147e-03,-2.125916666666666570e+05
1.632080078125000121e-03,-2.125220000000000000e+05
1.633300781250000095e-03,-2.125948888888888760e+05
1.634521484375000069e-03,-2.123840000000000000e+05
1.635742187500000043e-03,-2.130903333333333430e+05
1.636962890625000017e-03,-2.125008888888888760e+05
1.638183593749999991e-03,-2.126361111111111240e+05
1.639404296874999965e-03,-2.129437777777777810e+05
1.640624999999999939e-03,-2.121676666666666570e+05
1.641845703124999913e-03,-2.123610000000000000e+05
1.643066406249999887e-03,-2.124801111111111240e+05
1.644287109375000078e-03,-2.125750000000000000e+05
1.645507812500000052e-03,-2.123810000000000000e+05
1.646728515625000026e-03,-2.122806666666666570e+05
1.647949218750000000e-03,-2.132436666666666570e+05
1.649169921875000191e-03,-2.126035555555555620e+05
1.650390625000000165e-03,-2.130018888888888760e+05
1.651611328125000139e-03,-2.128452222222222190e+05
1.652832031250000113e-03,-2.127011111111111240e+05
1.654052734375000087e-03,-2.124806666666666570e+05
1.655273437500000061e-03,-2.127165555555555620e+05
1.656494140625000035e-03,-2.122661111111111240e+05
1.657714843750000009e-03,-2.127938888888888760e+05
1.658935546874999983e-03,-2.126238888888888760e+05
1.660156249999999957e-03,-2.124003333333333430e+05
1.661376953124999931e-03,-2.123198888888888760e+05
1.662597656249999905e-03,-2.127191111111111240e+05
1.663818359375000095e-03,-2.129672222222222190e+05
1.665039062500000069e-03,-2.120877777777777810e+05
1.666259765625000043e-03,-2.127222222222222190e+05
1.667480468750000017e-03,-2.130054444444444380e+05
1.668701171874999991e-03,-2.127367777777777810e+05
1.669921874999999965e-03,-2.126280000000000000e+05
1.671142578125000156e-03,-2.127661111111111240e+05
1.672363281250000130e-03,-2.126615555555555620e+05
1.673583984375000104e-03,-2.124643333333333430e+05
1.674804687500000078e-03,-2.122493333333333430e+05
1.676025390625000052e-03,-2.126350000000000000e+05
1.677246093750000026e-03,-2.123158888888888760e+05
1.678466796875000000e-03,-2.128371111111111240e+05
1.679687499999999974e-03,-2.119824444444444380e+05
1.680908203124999948e-03,-2.125754444444444380e+05
1.682128906249999922e-03,-2.126018888888888760e+05
1.683349609375000113e-03,-2.123400000000000000e+05
1.684570312500000087e-03,-2.125655555555555620e+05
1.685791015625000061e-03,-2.122333333333333430e+05
1.687011718750000035e-03,-2.121504444444444380e+05
1.688232421875000009e-03,-2.125822222222222190e+05
1.689453124999999983e-03,-2.125783333333333430e+05
1.690673828124999957e-03,-2.123651111111111240e+05
1.691894531250000147e-03,-2.121920000000000000e+05
1.693115234375000121e-03,-2.125837777777777810e+05
1.694335937500000095e-03,-2.128826666666666570e+05
1.695556640625000069e-03,-2.127538888888888760e+05
1.696777343750000043e-03,-2.122361111111111240e+05
1.697998046875000017e-03,-2.129182222222222190e+05
1.699218749999999991e-03,-2.127055555555555620e+05
1.700439453124999965e-03,-2.126754444444444380e+05
1.701660156249999939e-03,-2.124866666666666570e+05
1.702880859375000130e-03,-2.130260000000000000e+05
1.704101562500000104e-03,-2.123473333333333430e+05
1.705322265625000078e-03,-2.130297777777777810e+05
1.706542968750000052e-03,-2.126993333333333430e+05
1.707763671875000026e-03,-2.127971111111111240e+05
1.708984375000000000e-03,-2.130117777777777810e+05
1.710205078124999974e-03,-2.125076666666666570e+05
1.711425781249999948e-03,-2.126475555555555620e+05
1.712646484374999922e-03,-2.126817777777777810e+05
1.713867187500000113e-03,-2.125492222222222190e+05
1.715087890625000087e-03,-2.128765555555555620e+05
1.716308593750000061e-03,-2.131621111111111240e+05
1.717529296875000035e-03,-2.126431111111111240e+05
1.718750000000000009e-03,-2.124313333333333430e+05
1.719970703124999983e-03,-2.127176666666666570e+05
1.721191406249999957e-03,-2.128128888888888760e+05
1.722412109375000147e-03,-2.124186666666666570e+05
1.723632812500000121e-03,-2.129130000000000000e+05
1.724853515625000095e-03,-2.122828888888888760e+05
1.726074218750000069e-03,-2.122416666666666570e+05
1.727294921875000043e-03,-2.129687777777777810e+05
1.728515625000000017e-03,-2.130464444444444380e+05
1.729736328124999991e-03,-2.126520000000000000e+05
1.730957031249999965e-03,-2.124842222222222190e+05
1.732177734374999939e-03,-2.129116666666666570e+05
1.733398437499999913e-03,-2.125140000000000000e+05
1.734619140624999887e-03,-2.127638888888888760e+05
1.735839843750000078e-03,-2.127925555555555620e+05
1.737060546875000052e-03,-2.125215555555555620e+05
1.738281250000000026e-03,-2.129092222222222190e+05
1.739501953125000000e-03,-2.129302222222222190e+05
1.740722656250000191e-03,-2.126284444444444380e+05
1.741943359375000165e-03,-2.130156666666666570e+05
1.743164062500000139e-03,-2.122361111111111240e+05
1.744384765625000113e-03,-2.127700000000000000e+05
1.745605468750000087e-03,-2.127154444444444380e+05
1.746826171875000061e-03,-2.128234444444444380e+05
1.748046875000000035e-03,-2.125196666666666570e+05
1.749267578125000009e-03,-2.128201111111111240e+05
1.750488281249999983e-03,-2.125561111111111240e+05
1.751708984374999957e-03,-2.127112222222222190e+05
1.752929687499999931e-03,-2.127827777777777810e+05
1.754150390624999905e-03,-2.126051111111111240e+05
1.755371093749999879e-03,-2.126935555555555620e+05
1.756591796875000069e-03,-2.128864444444444380e+05
1.757812500000000043e-03,-2.122936666666666570e+05
1.759033203125000017e-03,-2.129490000000000000e+05
1.760253906250000208e-03,-2.124905555555555620e+05
1.761474609375000182e-03,-2.123246666666666570e+05
1.762695312500000156e-03,-2.123360000000000000e+05
1.763916015625000130e-03,-2.123743333333333430e+05
1.765136718750000104e-03,-2.124116666666666570e+05
1.766357421875000078e-03,-2.128423333333333430e+05
1.767578125000000052e-03,-2.125205555555555620e+05
1.768798828125000026e-03,-2.124843333333333430e+05
1.770019531250000000e-03,-2.128876666666666570e+05
1.771240234374999974e-03,-2.128007777777777810e+05
1.772460937499999948e-03,-2.124923333333333430e+05
1.773681640624999922e-03,-2.122377777777777810e+05
1.774902343749999896e-03,-2.125976666666666570e+05
1.776123046874999870e-03,-2.124915555555555620e+05
1.777343749999999844e-03,-2.124873333333333430e+05
1.778564453125000035e-03,-2.124581111111111240e+05
1.779785156250000226e-03,-2.120824444444444380e+05
1.781005859375000199e-03,-2.127082222222222190e+05
1.782226562500000173e-03,-2.130183333333333430e+05
1.783447265625000147e-03,-2.124080000000000000e+05
1.784667968750000121e-03,-2.123631111111111240e+05
1.785888671875000095e-03,-2.126880000000000000e+05
1.787109375000000069e-03,-2.132512222222222190e+05
1.788330078125000043e-03,-2.128228888888888760e+05
1.789550781250000017e-03,-2.129502222222222190e+05
1.790771484374999991e-03,-2.126738888888888760e+05
1.791992187499999965e-03,-2.126140000000000000e+05
1.793212890624999939e-03,-2.125051111111111240e+05
1.794433593749999913e-03,-2.123715555555555620e+05
1.795654296874999887e-03,-2.126170000000000000e+05
1.796874999999999861e-03,-2.128910000000000000e+05
1.798095703125000052e-03,-2.129736666666666570e+05
1.799316406250000026e-03,-2.122381111111111240e+05
1.800537109375000217e-03,-2.125003333333333430e+05
1.801757812500000191e-03,-2.127973333333333430e+05
1.802978515625000165e-03,-2.126134444444444380e+05
1.804199218750000139e-03,-2.127335555555555620e+05
1.805419921875000113e-03,-2.125233333333333430e+05
1.806640625000000087e-03,-2.123383333333333430e+05
1.807861328125000061e-03,-2.123140000000000000e+05
1.809082031250000035e-03,-2.125072222222222190e+05
1.810302734375000009e-03,-2.129348888888888760e+05
1.811523437499999983e-03,-2.129280000000000000e+05
1.812744140624999957e-03,-2.128380000000000000e+05
1.813964843749999931e-03,-2.127103333333333430e+05
1.815185546874999905e-03,-2.124576666666666570e+05
1.816406249999999879e-03,-2.126844444444444380e+05
1.817626953125000069e-03,-2.129184444444444380e+05
1.818847656250000043e-03,-2.120558888888888760e+05
1.820068359375000017e-03,-2.129081111111111240e+05
1.821289062500000208e-03,-2.125710000000000000e+05
1.822509765625000182e-03,-2.126675555555555620e+05
1.823730468750000156e-03,-2.125088888888888760e+05
1.824951171875000130e-03,-2.128240000000000000e+05
1.826171875000000104e-03,-2.121947777777777810e+05
1.827392578125000078e-03,-2.125510000000000000e+05
1.828613281250000052e-03,-2.124756666666666570e+05
1.829833984375000026e-03,-2.124878888888888760e+05
1.831054687500000000e-03,-2.125294444444444380e+05
1.832275390624999974e-03,-2.125525555555555620e+05
1.833496093749999948e-03,-2.124064444444444380e+05
1.834716796874999922e-03,-2.128310000000000000e+05
1.835937499999999896e-03,-2.128370000000000000e+05
1.837158203125000087e-03,-2.128665555555555620e+05
1.838378906250000061e-03,-2.123663333333333430e+05
1.839599609375000035e-03,-2.126675555555555620e+05
1.840820312500000009e-03,-2.123698888888888760e+05
1.842041015624999983e-03,-2.121117777777777810e+05
1.843261718750000173e-03,-2.123365555555555620e+05
1.844482421875000147e-03,-2.126061111111111240e+05
1.845703125000000121e-03,-2.126825555555555620e+05
1.846923828125000095e-03,-2.122814444444444380e+05
1.848144531250000069e-03,-2.125536666666666570e+05
1.849365234375000043e-03,-2.126681111111111240e+05
1.850585937500000017e-03,-2.122655555555555620e+05
1.851806640624999991e-03,-2.121181111111111240e+05
1.853027343749999965e-03,-2.127610000000000000e+05
1.854248046874999939e-03,-2.123991111111111240e+05
1.855468749999999913e-03,-2.127874444444444380e+05
1.856689453125000104e-03,-2.129606666666666570e+05
1.857910156250000078e-03,-2.122483333333333430e+05
1.859130859375000052e-03,-2.122245555555555620e+05
1.860351562500000026e-03,-2.125718888888888760e+05
1.861572265625000000e-03,-2.127058888888888760e+05
1.862792968749999974e-03,-2.125600000000000000e+05
1.864013671875000165e-03,-2.126448888888888760e+05
1.865234374999999922e-03,-2.127592222222222190e+05
1.866455078125000113e-03,-2.128827777777777810e+05
1.867675781249999870e-03,-2.124686666666666570e+05
1.868896484375000061e-03,-2.120706666666666570e+05
1.870117187499999818e-03,-2.128897777777777810e+05
1.871337890625000009e-03,-2.127131111111111240e+05
1.872558593749999766e-03,-2.128663333333333430e+05
1.873779296874999957e-03,-2.127701111111111240e+05
1.875000000000000147e-03,-2.122990000000000000e+05
1.876220703125000121e-03,-2.122576666666666570e+05
1.877441406250000312e-03,-2.123878888888888760e+05
1.878662109375000069e-03,-2.125636666666666570e+05
1.879882812500000260e-03,-2.122730000000000000e+05
1.881103515625000017e-03,-2.128413333333333430e+05
1.882324218750000208e-03,-2.126642222222222190e+05
1.883544921874999965e-03,-2.125738888888888760e+05
1.884765625000000156e-03,-2.125698888888888760e+05
1.885986328124999913e-03,-2.125418888888888760e+05
1.887207031250000104e-03,-2.125988888888888760e+05
1.888427734374999861e-03,-2.127403333333333430e+05
1.889648437500000052e-03,-2.128985555555555620e+05
1.890869140624999809e-03,-2.121667777777777810e+05
1.892089843750000000e-03,-2.123491111111111240e+05
1.893310546874999757e-03,-2.124153333333333430e+05
1.894531250000000165e-03,-2.126933333333333430e+05
1.895751953124999922e-03,-2.129036666666666570e+05
1.896972656250000113e-03,-2.128732222222222190e+05
1.898193359375000304e-03,-2.124470000000000000e+05
1.899414062500000061e-03,-2.128377777777777810e+05
1.900634765625000252e-03,-2.124588888888888760e+05
1.901855468750000009e-03,-2.126188888888888760e+05
1.903076171875000199e-03,-2.129174444444444380e+05
1.904296874999999957e-03,-2.131130000000000000e+05
1.905517578125000147e-03,-2.123818888888888760e+05
1.906738281249999905e-03,-2.125804444444444380e+05
1.907958984375000095e-03,-2.123915555555555620e+05
1.909179687499999853e-03,-2.125450000000000000e+05
1.910400390625000043e-03,-2.129877777777777810e+05
1.911621093749999801e-03,-2.128806666666666570e+05
1.912841796874999991e-03,-2.123396666666666570e+05
1.914062499999999965e-03,-2.125128888888888760e+05
1.915283203125000156e-03,-2.121594444444444380e+05
1.916503906249999913e-03,-2.124701111111111240e+05
1.917724609375000104e-03,-2.125135555555555620e+05
1.918945312500000295e-03,-2.129372222222222190e+05
1.920166015625000052e-03,-2.127082222222222190e+05
1.921386718750000243e-03,-2.127962222222222190e+05
1.922607421875000000e-03,-2.122564444444444380e+05
1.923828125000000191e-03,-2.121744444444444380e+05
1.925048828124999948e-03,-2.125781111111111240e+05
1.926269531250000139e-03,-2.126937777777777810e+05
1.927490234374999896e-03,-2.127287777777777810e+05
1.928710937500000087e-03,-2.127031111111111240e+05
1.929931640624999844e-03,-2.126196666666666570e+05
1.931152343750000035e-03,-2.126427777777777810e+05
1.932373046875000009e-03,-2.125635555555555620e+05
1.933593750000000199e-03,-2.122254444444444380e+05
1.934814453124999957e-03,-2.127895555555555620e+05
1.936035156250000147e-03,-2.133210000000000000e+05
1.937255859374999905e-03,-2.123308888888888760e+05
1.938476562500000095e-03,-2.127575555555555620e+05
1.939697265625000286e-03,-2.128725555555555620e+05
1.940917968750000043e-03,-2.123321111111111240e+05
1.942138671875000234e-03,-2.127733333333333430e+05
1.943359374999999991e-03,-2.120601111111111240e+05
1.944580078125000182e-03,-2.124543333333333430e+05
1.945800781249999939e-03,-2.123835555555555620e+05
1.947021484375000130e-03,-2.127080000000000000e+05
1.948242187499999887e-03,-2.129651111111111240e+05
1.949462890625000078e-03,-2.124298888888888760e+05
1.950683593749999835e-03,-2.126242222222222190e+05
1.951904296875000026e-03,-2.125982222222222190e+05
1.953125000000000000e-03,-2.127380000000000000e+05
1.954345703125000191e-03,-2.123567777777777810e+05
1.955566406249999948e-03,-2.123742222222222190e+05
1.956787109375000139e-03,-2.130486666666666570e+05
1.958007812499999896e-03,-2.124191111111111240e+05
1.959228515625000087e-03,-2.128195555555555620e+05
1.960449218749999844e-03,-2.122910000000000000e+05
1.961669921875000035e-03,-2.124995555555555620e+05
1.962890625000000226e-03,-2.125520000000000000e+05
1.964111328124999983e-03,-2.131101111111111240e+05
1.965332031250000173e-03,-2.127337777777777810e+05
1.966552734374999931e-03,-2.125058888888888760e+05
1.967773437500000121e-03,-2.127228888888888760e+05
1.968994140624999879e-03,-2.127803333333333430e+05
1.970214843750000069e-03,-2.123536666666666570e+05
1.971435546874999827e-03,-2.127028888888888760e+05
1.972656250000000017e-03,-2.131098888888888760e+05
1.973876953124999774e-03,-2.122682222222222190e+05
1.975097656249999965e-03,-2.125058888888888760e+05
1.976318359374999722e-03,-2.123445555555555620e+05
1.977539062499999913e-03,-2.126868888888888760e+05
1.978759765624999670e-03,-2.124158888888888760e+05
1.979980468749999861e-03,-2.121010000000000000e+05
1.981201171875000052e-03,-2.121710000000000000e+05
1.982421875000000243e-03,-2.125931111111111240e+05
1.983642578125000434e-03,-2.127377777777777810e+05
1.984863281250000191e-03,-2.120147777777777810e+05
1.986083984375000382e-03,-2.125328888888888760e+05
1.987304687500000139e-03,-2.122595555555555620e+05
1.988525390625000330e-03,-2.124257777777777810e+05
1.989746093750000087e-03,-2.128661111111111240e+05
1.990966796875000278e-03,-2.122462222222222190e+05
1.992187500000000035e-03,-2.128018888888888760e+05
1.993408203125000226e-03,-2.129394444444444380e+05
1.994628906249999983e-03,-2.129943333333333430e+05
1.995849609375000173e-03,-2.122581111111111240e+05
1.997070312499999931e-03,-2.124886666666666570e+05
1.998291015625000121e-03,-2.127614444444444380e+05
1.999511718749999879e-03,-2.130485555555555620e+05
2.000732421875000069e-03,-2.130352222222222190e+05
2.001953124999999827e-03,-2.126564444444444380e+05
2.003173828125000017e-03,-2.126637777777777810e+05
2.004394531250000208e-03,-2.123510000000000000e+05
2.005615234374999965e-03,-2.126374444444444380e+05
2.006835937500000156e-03,-2.122165555555555620e+05
2.008056640624999913e-03,-2.127145555555555620e+05
2.009277343750000104e-03,-2.123866666666666570e+05
2.010498046874999861e-03,-2.127306666666666570e+05
2.011718750000000052e-03,-2.125301111111111240e+05
2.012939453124999809e-03,-2.126791111111111240e+05
2.014160156250000000e-03,-2.124252222222222190e+05
2.015380859374999757e-03,-2.124261111111111240e+05
2.016601562499999948e-03,-2.126154444444444380e+05
2.017822265624999705e-03,-2.127304444444444380e+05
2.019042968749999896e-03,-2.124435555555555620e+05
2.020263671875000087e-03,-2.128298888888888760e+05
2.021484375000000278e-03,-2.129898888888888760e+05
2.022705078125000035e-03,-2.126003333333333430e+05
2.023925781250000226e-03,-2.124907777777777810e+05
2.025146484374999983e-03,-2.129963333333333430e+05
2.026367187500000173e-03,-2.124493333333333430e+05
2.027587890625000364e-03,-2.130532222222222190e+05
2.028808593750000121e-03,-2.125356666666666570e+05
2.030029296875000312e-03,-2.124322222222222190e+05
2.031250000000000069e-03,-2.125368888888888760e+05
2.032470703125000260e-03,-2.126414444444444380e+05
2.033691406250000017e-03,-2.127237777777777810e+05
2.034912109375000208e-03,-2.124098888888888760e+05
2.036132812499999965e-03,-2.120015555555555620e+05
2.037353515625000156e-03,-2.129833333333333430e+05
2.038574218749999913e-03,-2.126986666666666570e+05
2.039794921875000104e-03,-2.124976666666666570e+05
2.041015624999999861e-03,-2.125803333333333430e+05
2.042236328125000052e-03,-2.127051111111111240e+05
2.043457031249999809e-03,-2.123423333333333430e+05
2.044677734375000000e-03,-2.124522222222222190e+05
2.045898437499999757e-03,-2.122997777777777810e+05
2.047119140624999948e-03,-2.123268888888888760e+05
2.048339843750000139e-03,-2.123911111111111240e+05
2.049560546874999896e-03,-2.121847777777777810e+05
2.050781250000000087e-03,-2.125207777777777810e+05
2.052001953124999844e-03,-2.123090000000000000e+05
2.053222656250000035e-03,-2.124404444444444380e+05
2.054443359374999792e-03,-2.133234444444444380e+05
2.055664062499999983e-03,-2.127677777777777810e+05
2.056884765624999740e-03,-2.125415555555555620e+05
2.058105468749999931e-03,-2.126587777777777810e+05
2.059326171875000121e-03,-2.125175555555555620e+05
2.060546875000000312e-03,-2.127126666666666570e+05
2.061767578125000069e-03,-2.131033333333333430e+05
2.062988281250000260e-03,-2.126606666666666570e+05
2.064208984375000017e-03,-2.128247777777777810e+05
2.065429687500000208e-03,-2.128185555555555620e+05
2.066650390624999965e-03,-2.125610000000000000e+05
2.067871093750000156e-03,-2.126056666666666570e+05
2.069091796875000347e-03,-2.129018888888888760e+05
2.070312500000000104e-03,-2.128123333333333430e+05
2.071533203125000295e-03,-2.126271111111111240e+05
2.072753906250000052e-03,-2.122568888888888760e+05
2.073974609375000243e-03,-2.125400000000000000e+05
2.075195312500000000e-03,-2.127976666666666570e+05
2.076416015625000191e-03,-2.124274444444444380e+05
2.077636718749999948e-03,-2.125971111111111240e+05
2.078857421875000139e-03,-2.125665555555555620e+05
2.080078124999999896e-03,-2.126774444444444380e+05
2.081298828125000087e-03,-2.121428888888888760e+05
2.082519531249999844e-03,-2.125795555555555620e+05
2.083740234375000035e-03,-2.125285555555555620e+05
2.084960937499999792e-03,-2.127555555555555620e+05
2.086181640624999983e-03,-2.125718888888888760e+05
2.087402343749999740e-03,-2.126462222222222190e+05
2.088623046874999931e-03,-2.126410000000000000e+05
2.089843749999999688e-03,-2.121868888888888760e+05
2.091064453124999879e-03,-2.125453333333333430e+05
2.092285156250000069e-03,-2.126611111111111240e+05
2.093505859374999827e-03,-2.131721111111111240e+05
2.094726562500000017e-03,-2.127642222222222190e+05
2.095947265625000208e-03,-2.127933333333333430e+05
2.097167968750000399e-03,-2.127773333333333430e+05
2.098388671875000156e-03,-2.131893333333333430e+05
2.099609375000000347e-03,-2.125985555555555620e+05
2.100830078125000104e-03,-2.124974444444444380e+05
2.102050781250000295e-03,-2.123258888888888760e+05
2.103271484375000052e-03,-2.124488888888888760e+05
2.104492187500000243e-03,-2.128807777777777810e+05
2.105712890625000000e-03,-2.128481111111111240e+05
2.106933593750000191e-03,-2.126318888888888760e+05
2.108154296874999948e-03,-2.129198888888888760e+05
2.109375000000000139e-03,-2.122337777777777810e+05
2.110595703124999896e-03,-2.120294444444444380e+05
2.111816406250000087e-03,-2.123837777777777810e+05
2.113037109375000278e-03,-2.123440000000000000e+05
2.114257812500000035e-03,-2.126334444444444380e+05
2.115478515625000226e-03,-2.128218888888888760e+05
2.116699218749999983e-03,-2.122982222222222190e+05
2.117919921875000173e-03,-2.129094444444444380e+05
2.119140624999999931e-03,-2.122582222222222190e+05
2.120361328125000121e-03,-2.124500000000000000e+05
2.121582031249999879e-03,-2.128044444444444380e+05
2.122802734375000069e-03,-2.123184444444444380e+05
2.124023437499999827e-03,-2.125497777777777810e+05
2.125244140625000017e-03,-2.125821111111111240e+05
2.126464843749999774e-03,-2.128428888888888760e+05
2.127685546874999965e-03,-2.124311111111111240e+05
2.128906249999999722e-03,-2.125718888888888760e+05
2.130126953124999913e-03,-2.124252222222222190e+05
2.131347656249999670e-03,-2.124863333333333430e+05
2.132568359374999861e-03,-2.126627777777777810e+05
2.133789062500000052e-03,-2.125281111111111240e+05
2.135009765625000243e-03,-2.127048888888888760e+05
2.136230468750000434e-03,-2.126858888888888760e+05
2.137451171875000191e-03,-2.126608888888888760e+05
2.138671875000000382e-03,-2.122273333333333430e+05
2.139892578125000139e-03,-2.124944444444444380e+05
2.141113281250000330e-03,-2.124008888888888760e+05
2.142333984375000087e-03,-2.126591111111111240e+05
2.143554687500000278e-03,-2.126428888888888760e+05
2.144775390625000035e-03,-2.124211111111111240e+05
2.145996093750000226e-03,-2.123631111111111240e+05
2.147216796874999983e-03,-2.123904444444444380e+05
2.148437500000000173e-03,-2.128225555555555620e+05
2.149658203124999931e-03,-2.125060000000000000e+05
2.150878906250000121e-03,-2.125704444444444380e+05
2.152099609374999879e-03,-2.124624444444444380e+05
2.153320312500000069e-03,-2.127828888888888760e+05
2.154541015624999827e-03,-2.124334444444444380e+05
2.155761718750000017e-03,-2.124446666666666570e+05
2.156982421875000208e-03,-2.122230000000000000e+05
2.158203124999999965e-03,-2.123014444444444380e+05
2.159423828125000156e-03,-2.128842222222222190e+05
2.160644531249999913e-03,-2.124388888888888760e+05
2.161865234375000104e-03,-2.125420000000000000e+05
2.163085937499999861e-03,-2.123990000000000000e+05
2.164306640625000052e-03,-2.123736666666666570e+05
2.165527343749999809e-03,-2.125343333333333430e+05
2.166748046875000000e-03,-2.123970000000000000e+05
2.167968749999999757e-03,-2.129211111111111240e+05
2.169189453124999948e-03,-2.123867777777777810e+05
2.170410156249999705e-03,-2.127508888888888760e+05
2.171630859374999896e-03,-2.128796666666666570e+05
2.172851562500000087e-03,-2.121806666666666570e+05
2.174072265625000278e-03,-2.125384444444444380e+05
2.175292968750000035e-03,-2.126240000000000000e+05
2.176513671875000226e-03,-2.126552222222222190e+05
2.177734375000000416e-03,-2.123727777777777810e+05
2.178955078125000173e-03,-2.126357777777777810e+05
