Time(us),Differential_Amplitude
1.833496093749999948e-03,-2.761111111111110858e+02
1.834716796874999922e-03,5.495555555555555429e+02
1.835937499999999896e-03,2.833333333333333144e+02
1.837158203125000087e-03,1.984444444444444571e+02
1.838378906250000061e-03,1.007777777777777715e+02
1.839599609375000035e-03,5.494444444444444571e+02
1.840820312500000009e-03,-3.911111111111110858e+02
1.842041015624999983e-03,-2.873333333333333144e+02
1.843261718750000173e-03,-4.508888888888889142e+02
1.844482421875000147e-03,-3.545555555555555429e+02
1.845703125000000121e-03,4.342222222222222285e+02
1.846923828125000095e-03,5.688888888888888573e+01
1.848144531250000069e-03,-1.822222222222222143e+01
1.849365234375000043e-03,-3.777777777777777857e+01
1.850585937500000017e-03,-2.944444444444444571e+02
1.851806640624999991e-03,-5.267777777777778283e+02
1.853027343749999965e-03,1.777777777777777679e+00
1.854248046874999939e-03,-4.836666666666666856e+02
1.855468749999999913e-03,3.187777777777777715e+02
1.856689453125000104e-03,8.900000000000000000e+02
1.857910156250000078e-03,-6.414444444444444571e+02
1.859130859375000052e-03,-4.885555555555555429e+02
1.860351562500000026e-03,-2.944444444444444571e+02
1.861572265625000000e-03,-6.422222222222222854e+01
1.862792968749999974e-03,2.610000000000000000e+02
1.864013671875000165e-03,3.872222222222222285e+02
1.865234374999999922e-03,3.713333333333333144e+02
1.866455078125000113e-03,3.191111111111110858e+02
1.867675781249999870e-03,1.956666666666666572e+02
1.868896484375000061e-03,-7.706666666666666288e+02
1.870117187499999818e-03,2.255555555555555429e+02
1.871337890625000009e-03,1.392222222222222285e+02
1.872558593749999766e-03,2.964444444444444571e+02
1.873779296874999957e-03,2.282222222222222285e+02
1.875000000000000147e-03,-2.998888888888889142e+02
1.876220703125000121e-03,-4.826666666666666856e+02
1.877441406250000312e-03,-5.106666666666666856e+02
1.878662109375000069e-03,3.968888888888889142e+02
1.879882812500000260e-03,-7.611111111111111427e+01
1.881103515625000017e-03,4.260000000000000000e+02
1.882324218750000208e-03,-2.911111111111111072e+01
1.883544921874999965e-03,-3.297777777777777715e+02
1.884765625000000156e-03,-3.033333333333333144e+02
1.885986328124999913e-03,9.488888888888888573e+01
1.887207031250000104e-03,-2.388888888888888857e+02
1.888427734374999861e-03,2.814444444444444571e+02
1.889648437500000052e-03,2.796666666666666856e+02
1.890869140624999809e-03,-7.506666666666666288e+02
1.892089843750000000e-03,-7.638888888888889142e+02
1.893310546874999757e-03,3.344444444444444287e+01
1.894531250000000165e-03,1.128888888888888857e+02
1.895751953124999922e-03,5.121111111111110858e+02
1.896972656250000113e-03,3.282222222222222285e+02
1.898193359375000304e-03,-5.407777777777778283e+02
1.899414062500000061e-03,-4.288888888888888573e+01
1.900634765625000252e-03,1.192222222222222285e+02
1.901855468750000009e-03,1.060000000000000000e+02
1.903076171875000199e-03,7.580000000000000000e+02
1.904296874999999957e-03,6.428888888888889142e+02
1.905517578125000147e-03,-1.316666666666666572e+02
1.906738281249999905e-03,-3.567777777777777715e+02
1.907958984375000095e-03,-3.166666666666666856e+02
1.909179687499999853e-03,-2.512222222222222285e+02
1.910400390625000043e-03,7.313333333333333712e+02
1.911621093749999801e-03,7.062222222222221717e+02
1.912841796874999991e-03,-2.384444444444444571e+02
1.914062499999999965e-03,-1.808888888888888857e+02
1.915283203125000156e-03,-5.693333333333333712e+02
1.916503906249999913e-03,-2.330000000000000000e+02
1.917724609375000104e-03,-1.061111111111111143e+02
1.918945312500000295e-03,2.944444444444444571e+02
1.920166015625000052e-03,1.446666666666666572e+02
1.921386718750000243e-03,5.707777777777778283e+02
1.922607421875000000e-03,-5.331111111111110858e+02
1.923828125000000191e-03,-1.146555555555555657e+03
1.925048828124999948e-03,2.472222222222222285e+02
1.926269531250000139e-03,-6.377777777777777857e+01
1.927490234374999896e-03,-1.437777777777777715e+02
1.928710937500000087e-03,3.710000000000000000e+02
1.929931640624999844e-03,-1.536666666666666572e+02
1.931152343750000035e-03,5.826666666666666288e+02
1.932373046875000009e-03,1.092222222222222285e+02
1.933593750000000199e-03,-1.581111111111111143e+02
1.934814453124999957e-03,8.155555555555555713e+01
1.936035156250000147e-03,3.558888888888889142e+02
1.937255859374999905e-03,-9.900000000000000000e+01
1.938476562500000095e-03,1.333333333333333428e+02
1.939697265625000286e-03,2.743333333333333144e+02
1.940917968750000043e-03,-4.058888888888889142e+02
1.942138671875000234e-03,4.165555555555555429e+02
1.943359374999999991e-03,-3.141111111111110858e+02
1.944580078125000182e-03,-5.943333333333333712e+02
1.945800781249999939e-03,-3.555555555555555713e+01
1.947021484375000130e-03,-1.115555555555555571e+02
1.948242187499999887e-03,6.741111111111110858e+02
1.949462890625000078e-03,-6.966666666666667140e+01
1.950683593749999835e-03,7.222222222222222854e+01
1.951904296875000026e-03,-5.118888888888889142e+02
1.953125000000000000e-03,4.222222222222222321e+00
1.954345703125000191e-03,-1.491111111111111143e+02
1.955566406249999948e-03,-3.486666666666666856e+02
1.956787109375000139e-03,2.683333333333333144e+02
1.958007812499999896e-03,6.544444444444444287e+01
1.959228515625000087e-03,1.166666666666666714e+02
1.960449218749999844e-03,-8.188888888888889142e+02
1.961669921875000035e-03,2.313333333333333428e+02
1.962890625000000226e-03,4.611111111111111427e+01
1.964111328124999983e-03,7.655555555555555429e+02
1.965332031250000173e-03,4.688888888888888573e+01
1.966552734374999931e-03,9.000000000000000000e+01
1.967773437500000121e-03,6.218888888888889142e+02
1.968994140624999879e-03,6.093333333333333712e+02
1.970214843750000069e-03,-2.394444444444444571e+02
1.971435546874999827e-03,-3.488888888888888573e+01
1.972656250000000017e-03,1.095111111111111086e+03
1.973876953124999774e-03,-2.646666666666666856e+02
1.975097656249999965e-03,2.463333333333333428e+02
1.976318359374999722e-03,-8.122222222222222854e+01
1.977539062499999913e-03,-1.792222222222222285e+02
1.978759765624999670e-03,1.696666666666666572e+02
1.979980468749999861e-03,-7.008888888888889142e+02
1.981201171875000052e-03,-7.684444444444444571e+02
1.982421875000000243e-03,-4.012222222222222285e+02
1.983642578125000434e-03,4.796666666666666856e+02
1.984863281250000191e-03,-4.738888888888889142e+02
1.986083984375000382e-03,-2.285555555555555429e+02
1.987304687500000139e-03,-7.890000000000000000e+02
1.988525390625000330e-03,-6.094444444444444571e+02
1.989746093750000087e-03,2.096666666666666572e+02
1.990966796875000278e-03,-4.175555555555555429e+02
1.992187500000000035e-03,4.508888888888889142e+02
1.993408203125000226e-03,3.020000000000000000e+02
1.994628906249999983e-03,7.777777777777778283e+02
1.995849609375000173e-03,-4.564444444444444571e+02
1.997070312499999931e-03,1.020000000000000000e+02
1.998291015625000121e-03,3.077777777777777857e+01
1.999511718749999879e-03,5.184444444444444571e+02
2.000732421875000069e-03,3.561111111111110858e+02
2.001953124999999827e-03,2.312222222222222285e+02
2.003173828125000017e-03,2.376666666666666572e+02
2.004394531250000208e-03,-2.644444444444444571e+02
2.005615234374999965e-03,-9.300000000000000000e+01
2.006835937500000156e-03,-2.270000000000000000e+02
2.008056640624999913e-03,-1.153333333333333286e+02
2.009277343750000104e-03,-6.032222222222221717e+02
2.010498046874999861e-03,1.303333333333333428e+02
2.011718750000000052e-03,3.933333333333333570e+01
2.012939453124999809e-03,-3.172222222222222285e+02
2.014160156250000000e-03,-2.411111111111111072e+01
2.015380859374999757e-03,-6.271111111111110858e+02
2.016601562499999948e-03,7.977777777777777146e+01
2.017822265624999705e-03,2.982222222222222285e+02
2.019042968749999896e-03,-9.333333333333332860e+01
2.020263671875000087e-03,1.884444444444444571e+02
2.021484375000000278e-03,2.661111111111110858e+02
2.022705078125000035e-03,1.904444444444444571e+02
2.023925781250000226e-03,4.892222222222222285e+02
2.025146484374999983e-03,1.300000000000000000e+01
2.026367187500000173e-03,-2.493333333333333428e+02
2.027587890625000364e-03,5.555555555555555429e+02
2.028808593750000121e-03,-4.466666666666666430e+01
2.030029296875000312e-03,-2.728888888888889142e+02
2.031250000000000069e-03,1.945555555555555429e+02
2.032470703125000260e-03,1.892222222222222285e+02
2.033691406250000017e-03,4.240000000000000000e+02
2.034912109375000208e-03,8.300000000000000000e+01
2.036132812499999965e-03,-3.895555555555555429e+02
2.037353515625000156e-03,7.985555555555555429e+02
2.038574218749999913e-03,1.778888888888888857e+02
2.039794921875000104e-03,1.886666666666666572e+02
2.041015624999999861e-03,1.398888888888888857e+02
2.042236328125000052e-03,-6.183333333333333712e+02
2.043457031249999809e-03,-4.254444444444444571e+02
2.044677734375000000e-03,-8.933333333333332860e+01
2.045898437499999757e-03,-3.590000000000000000e+02
2.047119140624999948e-03,-1.906666666666666572e+02
2.048339843750000139e-03,-3.215555555555555429e+02
2.049560546874999896e-03,-9.185555555555555429e+02
2.050781250000000087e-03,-1.398888888888888857e+02
2.052001953124999844e-03,-5.157777777777778283e+02
2.053222656250000035e-03,-3.781111111111110858e+02
2.054443359374999792e-03,7.624444444444444571e+02
2.055664062499999983e-03,1.621111111111111143e+02
2.056884765624999740e-03,-3.603333333333333144e+02
2.058105468749999931e-03,-1.535555555555555429e+02
2.059326171875000121e-03,-1.095555555555555571e+02
2.060546875000000312e-03,4.557777777777777715e+02
2.061767578125000069e-03,5.633333333333333712e+02
2.062988281250000260e-03,-1.370000000000000000e+02
2.064208984375000017e-03,3.973333333333333144e+02
2.065429687500000208e-03,2.214444444444444571e+02
2.066650390624999965e-03,-5.555555555555555358e+00
2.067871093750000156e-03,-7.177777777777777146e+01
2.069091796875000347e-03,7.590000000000000000e+02
2.070312500000000104e-03,2.327777777777777715e+02
2.071533203125000295e-03,9.855555555555555713e+01
2.072753906250000052e-03,-4.986666666666666856e+02
2.073974609375000243e-03,-3.188888888888888928e+01
2.075195312500000000e-03,1.514444444444444571e+02
2.076416015625000191e-03,-2.135555555555555429e+02
2.077636718749999948e-03,4.102222222222222285e+02
2.078857421875000139e-03,2.122222222222222143e+01
2.080078124999999896e-03,1.633333333333333215e+01
2.081298828125000087e-03,-1.029222222222222172e+03
2.082519531249999844e-03,-1.846666666666666572e+02
2.083740234375000035e-03,-2.647777777777777715e+02
2.084960937499999792e-03,-2.177777777777777857e+01
2.086181640624999983e-03,-6.174444444444444571e+02
2.087402343749999740e-03,4.766666666666666430e+01
2.088623046874999931e-03,1.435555555555555429e+02
2.089843749999999688e-03,-1.390000000000000000e+02
2.091064453124999879e-03,9.644444444444444287e+01
2.092285156250000069e-03,-2.196666666666666572e+02
2.093505859374999827e-03,3.240000000000000000e+02
2.094726562500000017e-03,1.323333333333333428e+02
2.095947265625000208e-03,-1.265555555555555571e+02
2.097167968750000399e-03,5.435555555555555429e+02
2.098388671875000156e-03,1.159888888888888914e+03
2.099609375000000347e-03,2.147777777777777715e+02
2.100830078125000104e-03,1.534444444444444571e+02
2.102050781250000295e-03,-3.075555555555555429e+02
2.103271484375000052e-03,-3.730000000000000000e+02
2.104492187500000243e-03,5.825555555555555429e+02
2.105712890625000000e-03,-6.133333333333333570e+01
2.106933593750000191e-03,3.736666666666666856e+02
2.108154296874999948e-03,4.698888888888889142e+02
2.109375000000000139e-03,-5.706666666666666288e+02
2.110595703124999896e-03,-2.890000000000000000e+02
2.111816406250000087e-03,-1.660000000000000000e+02
2.113037109375000278e-03,-2.381111111111111143e+02
2.114257812500000035e-03,-2.094444444444444571e+02
2.115478515625000226e-03,3.907777777777777715e+02
2.116699218749999983e-03,-2.736666666666666856e+02
2.117919921875000173e-03,4.842222222222222285e+02
2.119140624999999931e-03,-2.281111111111111143e+02
2.120361328125000121e-03,-2.127777777777777715e+02
2.121582031249999879e-03,2.763333333333333144e+02
2.122802734375000069e-03,-3.864444444444444571e+02
2.124023437499999827e-03,-1.361111111111111143e+02
2.125244140625000017e-03,-7.877777777777777146e+01
2.126464843749999774e-03,6.155555555555555429e+02
2.127685546874999965e-03,-6.333333333333333570e+01
2.128906249999999722e-03,1.710000000000000000e+02
2.130126953124999913e-03,-2.338888888888888857e+02
2.131347656249999670e-03,-1.565555555555555429e+02
2.132568359374999861e-03,2.416666666666666572e+02
2.133789062500000052e-03,1.650000000000000000e+02
2.135009765625000243e-03,3.144444444444444571e+02
2.136230468750000434e-03,-1.366666666666666572e+02
2.137451171875000191e-03,1.548888888888888857e+02
2.138671875000000382e-03,-3.431111111111110858e+02
2.139892578125000139e-03,3.200000000000000000e+01
2.141113281250000330e-03,-3.820000000000000000e+02
2.142333984375000087e-03,2.256666666666666572e+02
2.143554687500000278e-03,1.982222222222222285e+02
2.144775390625000035e-03,1.981111111111111143e+02
2.145996093750000226e-03,6.166666666666666430e+01
2.147216796874999983e-03,-4.937777777777777715e+02
2.148437500000000173e-03,3.836666666666666856e+02
2.149658203124999931e-03,-3.600000000000000000e+01
2.150878906250000121e-03,1.714444444444444571e+02
2.152099609374999879e-03,8.877777777777777146e+01
2.153320312500000069e-03,2.485555555555555429e+02
2.154541015624999827e-03,3.644444444444444287e+01
2.155761718750000017e-03,-4.764444444444444571e+02
2.156982421875000208e-03,-1.637777777777777715e+02
2.158203124999999965e-03,-4.494444444444444571e+02
2.159423828125000156e-03,4.555555555555555358e+00
2.160644531249999913e-03,2.582222222222222285e+02
2.161865234375000104e-03,3.555555555555555358e+00
2.163085937499999861e-03,-2.250000000000000000e+02
2.164306640625000052e-03,-2.815555555555555429e+02
2.165527343749999809e-03,1.615555555555555429e+02
2.166748046875000000e-03,-2.387777777777777715e+02
2.167968749999999757e-03,3.758888888888889142e+02
2.169189453124999948e-03,-3.114444444444444571e+02
2.170410156249999705e-03,4.855555555555555713e+01
2.171630859374999896e-03,-1.928888888888888857e+02
2.172851562500000087e-03,-1.407777777777777715e+02
2.174072265625000278e-03,-4.467777777777777715e+02
2.175292968750000035e-03,-6.877777777777777146e+01
2.176513671875000226e-03,-1.255555555555555571e+02
2.177734375000000416e-03,-1.358888888888888857e+02
2.178955078125000173e-03,-1.688888888888888928e+01
2.180175781250000364e-03,3.542222222222222285e+02
2.181396484375000121e-03,2.426666666666666572e+02
2.182617187500000312e-03,2.405555555555555429e+02
2.183837890625000069e-03,1.557777777777777715e+02
2.185058593750000260e-03,7.044444444444444287e+01
2.186279296875000017e-03,9.718888888888889142e+02
2.187500000000000208e-03,-1.334444444444444571e+02
2.188720703124999965e-03,3.264444444444444571e+02
2.189941406250000156e-03,-4.270000000000000000e+02
2.191162109374999913e-03,6.003333333333333712e+02
2.192382812500000104e-03,-8.847777777777778283e+02
2.193603515624999861e-03,5.011111111111111427e+01
2.194824218750000052e-03,3.313333333333333144e+02
2.196044921874999809e-03,-4.300000000000000000e+01
2.197265625000000000e-03,-4.074444444444444571e+02
2.198486328125000191e-03,-8.012222222222221717e+02
2.199707031249999948e-03,-3.522222222222222143e+01
2.200927734375000139e-03,6.300000000000000000e+01
2.202148437499999896e-03,2.236666666666666572e+02
2.203369140625000087e-03,-3.825555555555555429e+02
2.204589843749999844e-03,7.213333333333333712e+02
2.205810546875000035e-03,-1.444444444444444420e+00
2.207031249999999792e-03,-4.117777777777777715e+02
2.208251953124999983e-03,1.660000000000000000e+02
2.209472656249999740e-03,-2.427777777777777715e+02
2.210693359374999931e-03,1.482222222222222285e+02
2.211914062500000121e-03,-1.070000000000000000e+02
2.213134765625000312e-03,-3.576666666666666856e+02
2.214355468750000069e-03,2.695555555555555429e+02
2.215576171875000260e-03,-1.518888888888888857e+02
2.216796875000000017e-03,-9.357777777777778283e+02
2.218017578125000208e-03,-8.344444444444444287e+01
2.219238281249999965e-03,-5.193333333333333712e+02
2.220458984375000156e-03,1.945555555555555429e+02
2.221679687500000347e-03,2.301111111111111143e+02
2.222900390625000104e-03,2.698888888888889142e+02
2.224121093750000295e-03,5.060000000000000000e+02
2.225341796875000052e-03,1.023333333333333286e+02
2.226562500000000243e-03,-2.840000000000000000e+02
2.227783203125000000e-03,-2.140000000000000000e+02
2.229003906250000191e-03,5.925555555555555429e+02
2.230224609374999948e-03,1.326666666666666572e+02
2.231445312500000139e-03,2.727777777777777715e+02
2.232666015624999896e-03,1.436666666666666572e+02
2.233886718750000087e-03,1.092222222222222285e+02
2.235107421874999844e-03,-4.854444444444444571e+02
2.236328125000000035e-03,5.166666666666666430e+01
2.237548828124999792e-03,1.490000000000000000e+02
2.238769531249999983e-03,1.415555555555555429e+02
2.239990234374999740e-03,-2.333333333333333215e+01
2.241210937499999931e-03,-2.736666666666666856e+02
2.242431640625000121e-03,-3.012222222222222285e+02
2.243652343749999879e-03,-5.066666666666666430e+01
2.244873046875000069e-03,-4.800000000000000000e+01
2.246093749999999827e-03,-1.452222222222222285e+02
2.247314453125000017e-03,1.753333333333333428e+02
2.248535156249999774e-03,-3.913333333333333144e+02
2.249755859374999965e-03,8.100000000000000000e+01
2.250976562500000156e-03,-6.521111111111110858e+02
2.252197265625000347e-03,5.138888888888889142e+02
2.253417968750000104e-03,-8.055555555555555713e+01
2.254638671875000295e-03,4.136666666666666856e+02
2.255859375000000052e-03,3.812222222222222285e+02
2.257080078125000243e-03,-3.311111111111110858e+02
2.258300781250000000e-03,1.294444444444444571e+02
2.259521484375000191e-03,2.977777777777777857e+01
2.260742187499999948e-03,2.627777777777777715e+02
2.261962890625000139e-03,-3.308888888888889142e+02
2.263183593750000330e-03,7.612222222222221717e+02
2.264404296875000087e-03,1.051111111111111143e+02
2.265625000000000278e-03,-7.333333333333333037e+00
2.266845703125000035e-03,-4.720000000000000000e+02
2.268066406250000226e-03,5.127777777777778283e+02
2.269287109374999983e-03,2.663333333333333144e+02
2.270507812500000173e-03,1.144444444444444429e+02
2.271728515624999931e-03,9.011111111111111427e+01
2.272949218750000121e-03,-2.805555555555555429e+02
2.274169921874999879e-03,-8.122222222222222854e+01
2.275390625000000069e-03,1.040000000000000000e+02
2.276611328124999827e-03,-2.286666666666666572e+02
2.277832031250000017e-03,5.088888888888889142e+02
2.279052734374999774e-03,3.474444444444444571e+02
2.280273437499999965e-03,-9.254444444444444571e+02
2.281494140624999722e-03,1.203333333333333286e+02
2.282714843749999913e-03,-2.751111111111110858e+02
2.283935546874999670e-03,1.372222222222222285e+02
2.285156249999999861e-03,1.054444444444444429e+02
2.286376953125000052e-03,1.587777777777777715e+02
2.287597656249999809e-03,-4.953333333333333144e+02
2.288818359375000000e-03,-2.793333333333333144e+02
2.290039062500000191e-03,-3.634444444444444571e+02
2.291259765625000382e-03,-5.746666666666666288e+02
2.292480468750000139e-03,7.900000000000000000e+01
2.293701171875000330e-03,-6.607777777777778283e+02
2.294921875000000087e-03,3.111111111111111072e+01
2.296142578125000278e-03,-9.088888888888888573e+01
2.297363281250000035e-03,-3.027777777777777715e+02
2.298583984375000226e-03,-3.084444444444444571e+02
2.299804687499999983e-03,-2.815555555555555429e+02
2.301025390625000173e-03,2.043333333333333428e+02
2.302246093749999931e-03,-2.122222222222222143e+01
2.303466796875000121e-03,7.101111111111110858e+02
2.304687499999999879e-03,2.181111111111111143e+02
2.305908203125000069e-03,5.068888888888889142e+02
2.307128906250000260e-03,-8.000000000000000000e+01
2.308349609375000017e-03,6.911111111111111427e+01
2.309570312500000208e-03,5.922222222222221717e+02
2.310791015624999965e-03,5.552222222222221717e+02
2.312011718750000156e-03,8.797777777777778283e+02
2.313232421874999913e-03,-7.422222222222222854e+01
2.314453125000000104e-03,3.225555555555555429e+02
2.315673828124999861e-03,-4.733333333333333570e+01
2.316894531250000052e-03,-8.666666666666667140e+01
2.318115234374999809e-03,5.366666666666666430e+01
2.319335937500000000e-03,-1.322222222222222143e+01
2.320556640624999757e-03,-2.762222222222222285e+02
2.321777343749999948e-03,6.777777777777777679e+00
2.322998046874999705e-03,1.025555555555555571e+02
2.324218749999999896e-03,-9.595555555555555429e+02
2.325439453124999653e-03,5.555555555555555713e+01
2.326660156249999844e-03,-2.883333333333333144e+02
2.327880859375000468e-03,-4.611111111111110858e+02
2.329101562500000226e-03,7.633333333333332860e+01
2.330322265625000416e-03,-1.956666666666666572e+02
2.331542968750000173e-03,-2.100000000000000000e+02
2.332763671875000364e-03,2.088888888888888928e+01
2.333984375000000121e-03,-7.911111111111111427e+01
2.335205078125000312e-03,6.777777777777777146e+01
2.336425781250000069e-03,5.758888888888889142e+02
2.337646484375000260e-03,-9.555555555555555713e+01
2.338867187500000017e-03,2.897777777777777715e+02
2.340087890625000208e-03,5.777777777777777679e+00
2.341308593749999965e-03,-3.453333333333333144e+02
2.342529296875000156e-03,1.585555555555555429e+02
2.343749999999999913e-03,2.106666666666666572e+02
2.344970703125000104e-03,3.904444444444444571e+02
2.346191406249999861e-03,-1.185555555555555571e+02
2.347412109375000052e-03,-8.440000000000000000e+02
2.348632812499999809e-03,3.766666666666666430e+01
2.349853515625000000e-03,5.370000000000000000e+02
2.351074218750000191e-03,3.122222222222222143e+01
2.352294921874999948e-03,-1.065555555555555571e+02
2.353515625000000139e-03,-2.106666666666666572e+02
2.354736328124999896e-03,5.111111111111110716e+00
2.355957031250000087e-03,1.950000000000000000e+02
2.357177734374999844e-03,-3.376666666666666856e+02
2.358398437500000035e-03,-3.811111111111111427e+01
2.359619140624999792e-03,8.426666666666666288e+02
2.360839843749999983e-03,-1.012222222222222285e+02
2.362060546874999740e-03,-1.661111111111111143e+02
2.363281249999999931e-03,-4.092222222222222285e+02
2.364501953124999688e-03,4.687777777777777715e+02
2.365722656250000312e-03,7.253333333333333712e+02
2.366943359375000069e-03,7.655555555555555713e+01
2.368164062500000260e-03,9.577777777777777146e+01
2.369384765625000017e-03,5.082222222222222285e+02
2.370605468750000208e-03,2.578888888888889142e+02
2.371826171875000399e-03,-6.558888888888889142e+02
2.373046875000000156e-03,1.218888888888888857e+02
2.374267578125000347e-03,-3.037777777777777715e+02
2.375488281250000104e-03,5.191111111111110858e+02
2.376708984375000295e-03,-5.417777777777778283e+02
2.377929687500000052e-03,-2.236666666666666572e+02
2.379150390625000243e-03,-1.292222222222222285e+02
2.380371093750000000e-03,-9.288888888888888573e+01
2.381591796875000191e-03,-2.263333333333333428e+02
2.382812499999999948e-03,5.555555555555555358e+00
2.384033203125000139e-03,2.228888888888888857e+02
2.385253906249999896e-03,1.996666666666666572e+02
2.386474609375000087e-03,-2.851111111111110858e+02
2.387695312499999844e-03,2.751111111111110858e+02
2.388916015625000035e-03,4.266666666666666856e+02
2.390136718749999792e-03,-1.151111111111111143e+02
2.391357421874999983e-03,-5.563333333333333712e+02
2.392578125000000173e-03,-4.051111111111110858e+02
2.393798828124999931e-03,3.021111111111110858e+02
2.395019531250000121e-03,-1.517777777777777715e+02
2.396240234374999879e-03,1.747777777777777715e+02
2.397460937500000069e-03,-2.571111111111110858e+02
2.398681640624999827e-03,7.583333333333333712e+02
2.399902343750000017e-03,-3.996666666666666856e+02
2.401123046874999774e-03,3.075555555555555429e+02
2.402343749999999965e-03,1.494444444444444571e+02
2.403564453125000156e-03,4.468888888888889142e+02
2.404785156250000347e-03,-6.322222222222222143e+01
2.406005859375000104e-03,-7.967777777777778283e+02
2.407226562500000295e-03,-4.487777777777777715e+02
2.408447265625000052e-03,2.155555555555555713e+01
2.409667968750000243e-03,4.930000000000000000e+02
2.410888671875000000e-03,-3.522222222222222285e+02
2.412109375000000191e-03,-8.455555555555555713e+01
2.413330078124999948e-03,-1.097777777777777715e+02
2.414550781250000139e-03,-1.962222222222222285e+02
2.415771484375000330e-03,5.570000000000000000e+02
2.416992187500000087e-03,2.811111111111110858e+02
2.418212890625000278e-03,2.203333333333333428e+02
2.419433593750000035e-03,6.510000000000000000e+02
2.420654296875000226e-03,-9.000000000000000000e+01
2.421874999999999983e-03,-6.218888888888889142e+02
2.423095703125000173e-03,2.081111111111111143e+02
2.424316406249999931e-03,-4.888888888888888573e+01
2.425537109375000121e-03,-1.705555555555555429e+02
2.426757812499999879e-03,5.073333333333333144e+02
2.427978515625000069e-03,-6.380000000000000000e+02
2.429199218749999827e-03,3.804444444444444571e+02
2.430419921875000017e-03,3.655555555555555429e+02
2.431640624999999774e-03,-7.655555555555555713e+01
2.432861328124999965e-03,3.537777777777777715e+02
2.434082031249999722e-03,7.062222222222221717e+02
2.435302734374999913e-03,6.711111111111111427e+01
2.436523437500000104e-03,8.300000000000000000e+01
2.437744140624999861e-03,-4.488888888888888573e+01
2.438964843750000052e-03,-1.033333333333333393e+01
2.440185546874999809e-03,1.460000000000000000e+02
2.441406250000000000e-03,6.022222222222222143e+01
2.442626953125000191e-03,-4.088888888888888573e+01
2.443847656250000382e-03,-2.271111111111111143e+02
2.445068359375000139e-03,-5.444444444444444571e+02
2.446289062500000330e-03,-4.922222222222222285e+02
2.447509765625000087e-03,-5.110000000000000000e+02
2.448730468750000278e-03,7.777777777777777146e+01
2.449951171875000035e-03,1.548888888888888857e+02
2.451171875000000226e-03,-5.607777777777778283e+02
2.452392578124999983e-03,-2.416666666666666572e+02
2.453613281250000173e-03,-1.823333333333333428e+02
2.454833984374999931e-03,-1.774444444444444571e+02
2.456054687500000121e-03,-2.377777777777777715e+02
2.457275390625000312e-03,6.111111111111110858e+02
2.458496093750000069e-03,2.850000000000000000e+02
2.459716796875000260e-03,-3.361111111111110858e+02
2.460937500000000017e-03,-1.194444444444444429e+02
2.462158203125000208e-03,-7.433333333333332860e+01
2.463378906249999965e-03,4.180000000000000000e+02
2.464599609375000156e-03,-6.333333333333333037e+00
2.465820312499999913e-03,-1.222222222222222285e+02
2.467041015625000104e-03,-3.445555555555555429e+02
2.468261718749999861e-03,3.621111111111110858e+02
2.469482421875000052e-03,-8.118888888888889142e+02
2.470703124999999809e-03,-9.133333333333332860e+01
2.471923828125000000e-03,2.612222222222222285e+02
2.473144531249999757e-03,5.577777777777778283e+02
2.474365234374999948e-03,-1.550000000000000000e+02
2.475585937499999705e-03,1.111111111111111072e+01
2.476806640624999896e-03,1.502222222222222285e+02
2.478027343749999653e-03,1.345555555555555429e+02
2.479248046874999844e-03,1.085555555555555571e+02
2.480468750000000035e-03,-2.861111111111110858e+02
2.481689453125000226e-03,1.951111111111111143e+02
2.482910156250000416e-03,-2.338888888888888857e+02
2.484130859375000173e-03,1.072222222222222285e+02
2.485351562500000364e-03,-3.748888888888889142e+02
2.486572265625000121e-03,5.033333333333333570e+01
2.487792968750000312e-03,2.848888888888889142e+02
2.489013671875000069e-03,2.411111111111111143e+02
2.490234375000000260e-03,1.182222222222222285e+02
2.491455078125000017e-03,1.528888888888888857e+02
2.492675781250000208e-03,2.755555555555555429e+02
2.493896484374999965e-03,5.022222222222222285e+02
2.495117187500000156e-03,4.814444444444444571e+02
2.496337890624999913e-03,-2.633333333333333144e+02
2.497558593750000104e-03,5.555555555555555713e+01
2.498779296874999861e-03,-2.544444444444444287e+01
2.500000000000000052e-03,-5.408888888888889142e+02
2.501220703125000243e-03,-1.177777777777777715e+02
2.502441406250000000e-03,2.332222222222222285e+02
2.503662109375000191e-03,-4.000000000000000000e+00
2.504882812499999948e-03,-4.688888888888888573e+01
2.506103515625000139e-03,-2.922222222222222285e+02
2.507324218749999896e-03,-5.847777777777778283e+02
2.508544921875000087e-03,9.803333333333333712e+02
2.509765624999999844e-03,-7.822222222222222854e+01
2.510986328125000035e-03,3.512222222222222285e+02
2.512207031249999792e-03,-7.255555555555555713e+01
2.513427734374999983e-03,-2.880000000000000000e+02
2.514648437499999740e-03,-6.358888888888889142e+02
2.515869140624999931e-03,5.407777777777778283e+02
2.517089843749999688e-03,2.957777777777777715e+02
2.518310546874999879e-03,-4.404444444444444571e+02
2.519531250000000069e-03,1.414444444444444571e+02
2.520751953125000260e-03,-9.834444444444444571e+02
2.521972656250000451e-03,-5.235555555555555429e+02
2.523193359375000208e-03,-3.980000000000000000e+02
2.524414062500000399e-03,3.323333333333333144e+02
2.525634765625000156e-03,4.644444444444444571e+02
2.526855468750000347e-03,3.718888888888889142e+02
2.528076171875000104e-03,-7.704444444444444571e+02
