freq_Hz,Re,Im
1.0192441946e+11,-4.3130254305e+00,-7.5095595010e+00
1.0202454168e+11,3.4462467685e+00,4.7003690885e+00
1.0212466390e+11,3.5985406686e+00,-2.7676784793e-01
1.0222478612e+11,-1.9503669274e+00,-2.8481916741e-01
1.0232490834e+11,-3.1679454455e+00,1.9788637886e+00
1.0242503055e+11,1.6293165956e+00,-2.8777040063e+00
1.0252515277e+11,1.0216456471e+00,1.2215126988e+00
1.0262527499e+11,2.6472207139e+00,1.3007122818e+00
1.0272539721e+11,-2.3560584703e+00,-5.6264290727e+00
1.0282551943e+11,-2.0346716017e+00,3.0236784166e+00
1.0292564165e+11,1.3188262716e+00,2.1889342798e+00
1.0302576387e+11,6.5506016786e-01,-9.8460508270e-01
1.0312588609e+11,4.1787681975e-02,-2.0331117835e+00
1.0322600831e+11,2.6308312390e-01,1.3455193050e-01
1.0332613053e+11,-1.7974758142e+00,4.8856502627e+00
1.0342625275e+11,-3.1278077402e+00,-3.8445275714e+00
1.0352637497e+11,8.9959318003e+00,3.7600277649e+00
1.0362649719e+11,-7.8998711042e+00,-6.5964982557e+00
1.0372661941e+11,4.8887518097e+00,1.3284535433e+00
1.0382674163e+11,8.0230967429e-02,4.1779265186e+00
1.0392686385e+11,-5.6276228494e+00,-2.3588833606e+00
1.0402698607e+11,4.5984061476e+00,3.1428203463e+00
1.0412710829e+11,-3.7906527363e+00,-4.8422255492e+00
1.0422723051e+11,7.1643910640e+00,2.0848474803e+00
1.0432735273e+11,-4.3019243215e+00,1.8352683143e+00
1.0442747495e+11,4.9523277478e+00,-4.1673378122e+00
1.0452759716e+11,-1.0071316998e+01,1.7083611648e+00
1.0462771938e+11,9.6951531453e+00,2.0016200705e+00
1.0472784160e+11,-1.0868370243e+01,-1.4696259424e+00
1.0482796382e+11,9.0235015328e+00,-3.4811400918e+00
1.0492808604e+11,-2.2282984623e+00,4.3113990619e+00
1.0502820826e+11,2.7631977806e-01,-1.0790053592e-01
1.0512833048e+11,-4.3423183422e+00,1.0225950435e+00
1.0522845270e+11,4.4834297109e+00,-1.2109018247e+00
1.0532857492e+11,-1.8214720298e+00,-2.0504751513e+00
1.0542869714e+11,5.0468525670e+00,2.0882057103e+00
1.0552881936e+11,-7.7272876607e+00,4.1359958753e-02
1.0562894158e+11,7.5099779526e+00,-4.3960047400e+00
1.0572906380e+11,-9.8058763062e+00,5.5755846868e+00
1.0582918602e+11,1.1505390274e+01,-2.1268245735e+00
1.0592930824e+11,-7.4776105598e+00,-1.2432209830e+00
1.0602943046e+11,5.5887198457e+00,1.9942366053e-01
1.0612955268e+11,-3.5375965020e+00,7.1563724801e+00
1.0622967490e+11,-3.6165694497e+00,-9.6817815236e+00
1.0632979712e+11,1.4058899578e+00,4.3432759433e+00
1.0642991934e+11,8.1579413618e+00,2.0401047201e+00
1.0653004155e+11,-1.4323647319e+01,-3.6185639964e+00
1.0663016377e+11,1.4971117657e+01,1.7158132531e+00
1.0673028599e+11,-1.1928551922e+01,-2.5649237101e+00
1.0683040821e+11,8.6905675634e+00,1.3597029689e+00
1.0693053043e+11,-3.2032466557e+00,3.2192265676e+00
1.0703065265e+11,-5.6239300548e+00,-4.7416114634e+00
1.0713077487e+11,8.5394725436e+00,6.1304977968e+00
1.0723089709e+11,-2.7996970344e+00,-7.0001099389e+00
1.0733101931e+11,-1.7744372441e+00,6.4027873916e+00
1.0743114153e+11,5.1782596478e+00,-5.2910399383e+00
1.0753126375e+11,-8.9881173096e+00,6.3805806462e-01
1.0763138597e+11,1.1360696969e+01,4.6332984592e-01
1.0773150819e+11,-1.0921305771e+01,2.7755942499e+00
1.0783163041e+11,6.1367357290e+00,-4.0851823791e+00
1.0793175263e+11,-3.9229340872e+00,5.9210523229e+00
1.0803187485e+11,6.3887184147e+00,-9.2974307467e+00
1.0813199707e+11,-6.3740639394e+00,6.9784559304e+00
1.0823211929e+11,7.9148978046e+00,4.4614093522e+00
1.0833224151e+11,-1.0142720494e+01,-1.0453549711e+01
1.0843236373e+11,5.9326303581e+00,4.0516759582e+00
1.0853248594e+11,-3.2389942738e+00,-4.8146308494e+00
1.0863260816e+11,6.7990948953e+00,1.0463009117e+01
1.0873273038e+11,-8.3176773346e+00,-2.4779472846e+00
1.0883285260e+11,6.4604883636e+00,-3.5912914897e+00
1.0893297482e+11,-7.0856846639e+00,-1.4210490303e+00
1.0903309704e+11,5.9850013460e+00,3.5941067331e-01
1.0913321926e+11,-1.2431188975e+00,5.1177452373e+00
1.0923334148e+11,-1.0509716127e+00,-5.0054273431e+00
1.0933346370e+11,1.7694417875e-01,1.9804327854e+00
1.0943358592e+11,1.8726028016e+00,-1.7221237773e+00
1.0953370814e+11,-5.2488555865e+00,-1.2940730688e+00
1.0963383036e+11,3.6119134030e+00,8.8556780764e+00
1.0973395258e+11,-1.3062049198e+00,-1.0388420317e+01
1.0983407480e+11,3.6665369074e+00,5.0339776667e+00
1.0993419702e+11,-1.2475168948e+00,3.2245635034e+00
1.1003431924e+11,1.9783812022e+00,-9.2265787864e+00
1.1013444146e+11,-6.9231064757e+00,6.2175382869e+00
1.1023456368e+11,1.0213335721e+01,3.3859228731e+00
1.1033468590e+11,-1.3687097611e+01,-1.2172847361e+00
1.1043480812e+11,1.0039701031e+01,-4.8530122842e+00
1.1053493033e+11,-5.0705521816e+00,-3.3451425352e-01
1.1063505255e+11,7.9688093064e+00,7.3457362895e+00
1.1073517477e+11,-2.7395427332e+00,-1.6302298103e+01
1.1083529699e+11,-7.7693092172e+00,1.9878528149e+01
1.1093541921e+11,2.0358782115e+00,-8.4238700983e+00
1.1103554143e+11,5.6945990963e+00,-5.6517820029e+00
1.1113566365e+11,-1.1175451219e+00,5.6573107126e+00
1.1123578587e+11,-2.1530090299e+00,-1.8764980862e+00
1.1133590809e+11,1.2556856631e-01,3.5315585358e+00
1.1143603031e+11,2.4780570967e-01,-1.1062153816e+00
1.1153615253e+11,-2.1664464816e+00,-4.9268648459e-01
1.1163627475e+11,9.3309454158e+00,8.5799236322e-01
1.1173639697e+11,-1.4120299297e+01,-2.2244969613e+00
1.1183651919e+11,8.4851504211e+00,-2.2685798219e+00
1.1193664141e+11,1.0395542542e-01,2.5338687804e+00
1.1203676363e+11,-2.2072053143e+00,3.2350439894e-01
1.1213688585e+11,1.7204203283e+00,2.7934408823e+00
1.1223700807e+11,5.0096122193e-02,-3.1512243249e+00
1.1233713029e+11,-1.7307065231e+00,7.1832037514e+00
1.1243725251e+11,2.5872251241e+00,-1.1019556953e+01
1.1253737473e+11,-5.9408182575e+00,6.1116689244e+00
1.1263749694e+11,7.1719040101e+00,-4.1498766781e+00
1.1273761916e+11,-1.2612207612e+01,7.1474559780e+00
1.1283774138e+11,1.5785221546e+01,-5.1170751236e+00
1.1293786360e+11,-4.8356567773e+00,2.8039373633e+00
1.1303798582e+11,-1.2248932511e+00,-8.9552637215e+00
1.1313810804e+11,-5.5736370684e+00,8.9523999860e+00
1.1323823026e+11,9.4231034547e+00,-2.5345023683e+00
1.1333835248e+11,-4.7389746491e+00,2.3507209259e+00
1.1343847470e+11,2.7740338654e+00,-5.9938134880e+00
1.1353859692e+11,-9.0216939594e+00,4.3418070276e+00
1.1363871914e+11,1.5123964231e+01,-9.6267040577e-01
1.1373884136e+11,-1.5412537739e+01,3.7061371941e+00
1.1383896358e+11,1.4045415915e+01,-5.7782598933e+00
1.1393908580e+11,-1.0621975616e+01,5.3433478048e-01
1.1403920802e+11,1.8333101553e+00,2.8567192304e+00
1.1413933024e+11,7.0329231260e+00,1.5322730517e+00
1.1423945246e+11,-8.2703084450e+00,-5.7161417045e+00
1.1433957468e+11,-2.5510796263e-01,4.6491852012e+00
1.1443969690e+11,1.1660665803e+01,-1.2846246735e+00
1.1453981912e+11,-1.6107559227e+01,5.7093202276e+00
1.1463994133e+11,1.1207278430e+01,-1.1461955634e+01
1.1474006355e+11,-6.6366831921e+00,1.0716357700e+01
1.1484018577e+11,7.3887791483e+00,-3.1522039244e+00
1.1494030799e+11,-5.5497083811e+00,-6.7577575590e+00
1.1504043021e+11,1.7563799932e+00,4.5075519389e-01
1.1514055243e+11,1.6753901812e+00,9.5697754101e+00
1.1524067465e+11,-1.4022432769e+00,-9.1724533973e+00
1.1534079687e+11,-2.2489423974e+00,6.7143548896e+00
1.1544091909e+11,2.8446752541e+00,-5.4228555660e+00
1.1554104131e+11,-1.8677535611e+00,9.4635518277e+00
1.1564116353e+11,-9.8467964632e-01,-1.0111967933e+01
1.1574128575e+11,3.2459606915e+00,7.6616278736e+00
1.1584140797e+11,-2.0013721082e+00,-6.9134004153e+00
1.1594153019e+11,-2.6402254484e+00,-1.3199289598e+00
1.1604165241e+11,4.4108774529e+00,6.9373120647e+00
1.1614177463e+11,1.8992058314e+00,-3.4865060879e+00
1.1624189685e+11,-4.7607072018e+00,-3.4244981354e+00
1.1634201907e+11,-2.2276575935e+00,4.9921747702e+00
1.1644214129e+11,4.1257446830e+00,2.3841675037e+00
1.1654226351e+11,5.4359692048e+00,-1.9927435158e+00
1.1664238572e+11,-3.1850303555e+00,6.2355294639e-02
1.1674250794e+11,-8.7543300766e+00,8.6143780350e-01
1.1684263016e+11,8.1586986700e+00,-6.9908222178e+00
1.1694275238e+11,-8.4574383675e+00,2.9283339738e+00
1.1704287460e+11,9.6344500905e+00,8.0262005283e-01
1.1714299682e+11,-1.5633281475e+00,5.8543108017e+00
1.1724311904e+11,-2.8078663942e+00,-1.3767854319e+01
1.1734324126e+11,-1.4439430077e+00,2.0848506762e+01
1.1744336348e+11,6.5271326305e+00,-1.3770266427e+01
1.1754348570e+11,-7.0720547321e+00,-2.2205034449e-01
1.1764360792e+11,8.7818419982e+00,-1.6151516326e+00
1.1774373014e+11,-1.3414978471e+01,7.3749442942e+00
1.1784385236e+11,1.0828695434e+01,-7.4117756314e+00
1.1794397458e+11,-2.5888896777e+00,5.8084694121e+00
1.1804409680e+11,1.6409709946e+00,-5.1365002432e-01
1.1814421902e+11,-7.3313852114e+00,-2.4373662627e+00
1.1824434124e+11,8.8367531136e+00,1.2768616075e+00
1.1834446346e+11,-7.1305350774e+00,9.9212863509e-01
1.1844458568e+11,1.0474110928e+01,-5.2461204592e+00
1.1854470790e+11,-1.0114713469e+01,1.1177552965e+01
1.1864483011e+11,7.9501324390e+00,-1.7837409063e+01
1.1874495233e+11,-9.6549684049e+00,1.6834456947e+01
1.1884507455e+11,1.8696135001e+00,-7.9465179568e+00
1.1894519677e+11,2.9200485086e+00,4.2621863281e+00
1.1904531899e+11,1.5589218780e+00,-8.0086643922e+00
1.1914544121e+11,1.8433212156e+00,1.2973843882e+01
1.1924556343e+11,-5.1106571377e+00,-1.5335823370e+01
1.1934568565e+11,2.4500034772e+00,1.5246299122e+01
1.1944580787e+11,-7.7752434659e-01,-9.5962306197e+00
1.1954593009e+11,1.1689256842e+00,8.5717211592e-01
1.1964605231e+11,-2.3699401764e+00,-1.0665253737e+00
1.1974617453e+11,6.4449178154e-01,1.8021189660e+00
1.1984629675e+11,2.6764089285e+00,1.9990665064e+00
1.1994641897e+11,-1.6527272902e+00,1.1053060823e+00
1.2004654119e+11,-6.1310358985e+00,-3.0005749263e+00
1.2014666341e+11,9.0667396124e+00,3.6862119279e+00
1.2024678563e+11,-4.2113535018e+00,-1.0232660239e+01
1.2034690785e+11,6.0314703662e+00,1.1097737788e+01
1.2044703007e+11,-8.3682347654e+00,-9.4295787381e+00
1.2054715229e+11,5.2355741017e-01,1.3033186510e+01
1.2064727451e+11,5.6205904182e+00,-8.5335477971e+00
1.2074739672e+11,-4.0331283877e+00,-1.5213881538e+00
1.2084751894e+11,1.2949631525e+00,-4.2319356802e-01
1.2094764116e+11,-2.2487977417e+00,-1.5904378246e+00
1.2104776338e+11,5.5544581058e+00,7.9770410432e+00
1.2114788560e+11,3.1711947411e-01,-1.1209135076e+00
1.2124800782e+11,-9.9835333222e+00,-1.1289497185e+00
1.2134813004e+11,7.6960822042e+00,-7.1814897853e+00
1.2144825226e+11,-2.1261577631e+00,5.9416501155e+00
1.2154837448e+11,-1.7090632642e-01,3.9361869315e+00
1.2164849670e+11,3.2704210077e+00,-3.8495033528e+00
1.2174861892e+11,-1.1362483413e-01,-7.0075293131e+00
1.2184874114e+11,-5.7424461677e+00,9.8984067716e+00
1.2194886336e+11,-5.7387200505e-01,-2.9886462339e+00
1.2204898558e+11,1.1396892073e+01,2.9442803400e+00
1.2214910780e+11,-4.1325469743e+00,-6.3631679908e+00
1.2224923002e+11,-7.8112635598e+00,5.1790298467e+00
1.2234935224e+11,1.1317302087e+00,2.0533131623e+00
1.2244947446e+11,2.1882949948e+00,-6.1459850625e+00
1.2254959668e+11,5.4835293949e+00,4.9295080055e+00
1.2264971890e+11,-6.9665276184e+00,-6.4746102930e+00
1.2274984111e+11,9.8581806445e+00,4.8103721954e+00
1.2284996333e+11,-1.4147703819e+01,-9.7792893572e+00
1.2295008555e+11,5.2467642143e+00,1.6042816483e+01
1.2305020777e+11,1.1200304769e+01,-9.1087738617e+00
1.2315032999e+11,-2.0113487359e+01,6.2462078292e+00
1.2325045221e+11,1.1292839598e+01,-7.0564591268e+00
1.2335057443e+11,2.0188119491e+00,2.0667092424e+00
1.2345069665e+11,-4.3472487137e+00,-5.1387540846e-02
1.2355081887e+11,1.4080957363e+00,-2.3106627348e+00
1.2365094109e+11,1.1517116426e+00,4.9279335023e+00
1.2375106331e+11,5.2165446065e+00,-2.9122446014e+00
1.2385118553e+11,-1.4012174762e+01,1.1380238829e+00
1.2395130775e+11,1.6486352723e+01,-3.7637018623e-01
1.2405142997e+11,-1.1779377807e+01,1.1510794828e+00
1.2415155219e+11,-5.5127334128e-01,-1.8364681371e+00
1.2425167441e+11,4.8639350380e+00,-1.5043844896e+00
1.2435179663e+11,-4.4472323802e+00,9.9606157223e+00
1.2445191885e+11,7.1880376072e+00,-9.7195614809e+00
1.2455204107e+11,-6.3354640234e+00,-1.4938931844e+00
1.2465216329e+11,3.6493425231e+00,2.3159691794e+00
1.2475228550e+11,6.1839552254e-01,9.3030250642e+00
1.2485240772e+11,-1.8915363041e+00,-1.4893074071e+01
1.2495252994e+11,1.5950263709e-01,9.0264736397e+00
1.2505265216e+11,-1.2556717556e+00,-1.6538315913e+00
1.2515277438e+11,3.0911119119e+00,-4.2221275673e+00
1.2525289660e+11,-7.1409302693e+00,2.9822437664e+00
1.2535301882e+11,9.6895634075e+00,2.1700310614e+00
1.2545314104e+11,-6.9979525955e+00,2.1508948230e-01
1.2555326326e+11,5.8685533697e+00,-7.2049446127e+00
1.2565338548e+11,-5.7751880828e+00,9.5752667644e+00
1.2575350770e+11,6.2351729590e+00,-5.5575909571e+00
1.2585362992e+11,-8.1938357471e+00,1.4397387431e+00
1.2595375214e+11,9.6270698480e+00,1.7379733104e+00
1.2605387436e+11,-7.8153255322e+00,-2.3453500520e+00
1.2615399658e+11,2.3087652809e+00,-2.0318259621e-01
1.2625411880e+11,8.7974336748e-01,1.2191031138e+00
1.2635424102e+11,-1.1856187922e+00,1.6861336258e+00
1.2645436324e+11,-3.2708840034e+00,-8.3981699023e+00
1.2655448546e+11,6.9612663319e+00,1.1171904627e+01
1.2665460768e+11,-2.0245139773e+00,-7.5223840673e+00
1.2675472989e+11,-2.8094355529e+00,5.8360212237e-02
1.2685485211e+11,6.0084794802e+00,5.5613666247e+00
1.2695497433e+11,-4.5533834034e+00,-1.3523851320e+00
1.2705509655e+11,-8.7358491357e+00,-1.7560199603e+00
1.2715521877e+11,1.1995204329e+01,7.9830333521e-01
1.2725534099e+11,1.6820000153e+00,2.8418257070e+00
1.2735546321e+11,-5.6045826732e+00,-8.0128207260e+00
1.2745558543e+11,-2.4628514835e+00,3.1908349035e+00
1.2755570765e+11,6.8887343964e+00,1.4842513354e+00
1.2765582987e+11,-6.2948226448e+00,-2.9601663948e+00
1.2775595209e+11,4.2679006140e+00,8.5575471269e+00
1.2785607431e+11,-1.6583733225e+00,-8.6162400189e+00
1.2795619653e+11,-1.3057555434e+00,6.1901499184e+00
1.2805631875e+11,4.1855466076e+00,2.7587233509e-01
1.2815644097e+11,-1.1148666205e+00,-6.7380861125e+00
1.2825656319e+11,-6.0186060615e+00,-1.2245515462e+00
1.2835668541e+11,2.4108296221e+00,1.1269246112e+01
1.2845680763e+11,5.9329154611e+00,-1.3015246648e+01
1.2855692985e+11,-5.9772232060e+00,5.8687669131e+00
1.2865705207e+11,9.0129390021e+00,-2.0661742770e+00
1.2875717429e+11,-1.2454831479e+01,7.2281631830e+00
1.2885729650e+11,7.3192906923e+00,-9.6256020934e+00
1.2895741872e+11,1.0237572143e+00,1.1086867527e+01
1.2905754094e+11,-5.2404376852e+00,-8.3659307063e+00
1.2915766316e+11,-6.4914219732e-01,1.8887502410e+00
1.2925778538e+11,2.5950623517e+00,1.2797165013e+00
1.2935790760e+11,4.8693730014e+00,-1.9985018549e+00
1.2945802982e+11,-6.2429795392e+00,1.9424528816e+00
1.2955815204e+11,5.6082632383e-01,-7.0871296356e+00
1.2965827426e+11,6.7899520502e+00,6.6257053233e+00
1.2975839648e+11,-1.1613333598e+01,3.6442527871e+00
1.2985851870e+11,7.9703377208e+00,-3.1134009979e+00
1.2995864092e+11,2.2212238542e-01,3.9463722598e-01
1.3005876314e+11,-5.1164667875e-01,-6.5443205806e+00
1.3015888536e+11,-8.2206739737e+00,7.9508458619e+00
1.3025900758e+11,1.1262106633e+01,-5.3256273261e+00
1.3035912980e+11,-2.8965449705e+00,1.6726561093e+00
1.3045925202e+11,1.8018928898e-01,-2.7852214765e-01
1.3055937424e+11,-7.4318480620e+00,4.2057330641e+00
1.3065949646e+11,6.9966322011e+00,-8.9187888000e-01
1.3075961868e+11,-3.6023825565e+00,-3.9419111320e+00
1.3085974089e+11,9.9182285492e-01,8.1158484462e-01
1.3095986311e+11,4.9284600588e+00,-1.9607897658e+00
1.3105998533e+11,-2.7549141070e+00,2.7324117347e+00
1.3116010755e+11,-4.2977190898e+00,2.6057987564e+00
1.3126022977e+11,4.1939040366e+00,-8.4096139651e+00
1.3136035199e+11,1.2095923741e-02,1.1131448223e+01
1.3146047421e+11,-9.0555489042e-01,-7.4674408872e+00
1.3156059643e+11,-1.1436873165e+00,2.1818250552e+00
1.3166071865e+11,6.8696639963e+00,-2.5161800634e-01
1.3176084087e+11,-1.1294710292e+01,1.9462796594e+00
1.3186096309e+11,1.1002948865e+01,-1.3838602512e+00
1.3196108531e+11,-9.3602480255e+00,-5.6155788587e+00
1.3206120753e+11,-2.3423978296e+00,8.6198230247e+00
1.3216132975e+11,1.2037216579e+01,-2.4281969172e+00
1.3226145197e+11,-1.0120687442e+01,-2.7124684088e+00
1.3236157419e+11,8.7072168633e+00,1.4553137114e+00
1.3246169641e+11,-5.1025898990e+00,2.1312636379e+00
1.3256181863e+11,-7.1514845830e-01,-4.0277357210e+00
1.3266194085e+11,-1.3681416940e-01,-3.0610291530e+00
1.3276206307e+11,2.3258813103e+00,1.2303910413e+01
1.3286218528e+11,3.3514408724e+00,-7.3633642136e+00
1.3296230750e+11,-4.9079533100e+00,-2.0565859207e+00
1.3306242972e+11,-2.8471913648e+00,2.5758498137e+00
1.3316255194e+11,4.4590973282e+00,1.7235829304e+00
1.3326267416e+11,-1.3200552474e+00,-3.7113336710e+00
1.3336279638e+11,1.0983685316e+00,6.9146479670e+00
1.3346291860e+11,-8.2541442017e-01,-6.8725713773e+00
1.3356304082e+11,2.1468768991e+00,3.0321440194e+00
1.3366316304e+11,-1.2336319185e+00,-3.3423088139e+00
1.3376328526e+11,4.1149298216e+00,1.2749090546e+00
1.3386340748e+11,-6.8289687344e+00,-8.2744380704e-01
1.3396352970e+11,1.6483583162e+00,3.2111941569e+00
1.3406365192e+11,-1.4900020346e-01,-6.1063266221e+00
1.3416377414e+11,-3.6846087377e+00,8.7453185274e+00
1.3426389636e+11,4.4053321092e+00,-7.5460653292e+00
1.3436401858e+11,1.7155237117e+00,7.2867390328e+00
1.3446414080e+11,-2.2692661896e+00,-5.6341918796e+00
1.3456426302e+11,3.2496592241e-01,3.3105062837e+00
1.3466438524e+11,-2.5097331644e+00,-1.6267467431e+00
1.3476450746e+11,3.0602941513e+00,-1.7844210794e+00
1.3486462967e+11,2.2010763405e+00,5.6267812533e+00
1.3496475189e+11,1.0650469677e+00,-2.9380249740e+00
1.3506487411e+11,-8.4147832896e+00,-8.8081328314e+00
1.3516499633e+11,8.8039756182e+00,1.4708379814e+01
1.3526511855e+11,-7.7107547568e+00,-8.3396009021e+00
1.3536524077e+11,8.2017570336e+00,-8.4884907272e-02
1.3546536299e+11,-4.7489905580e+00,-1.7314067561e+00
1.3556548521e+11,-4.6837884114e+00,1.1403495017e+01
1.3566560743e+11,4.5442504663e+00,-1.0381829650e+01
1.3576572965e+11,1.6660701075e+00,-4.2082976454e-01
1.3586585187e+11,-6.6432871029e+00,2.5294599337e+00
1.3596597409e+11,1.2183432075e+01,1.2360869411e+00
1.3606609631e+11,-8.8660281677e+00,-2.5165487534e+00
1.3616621853e+11,6.0097815019e+00,-1.0871941415e+00
1.3626634075e+11,-1.0389006971e+01,7.2546344362e+00
1.3636646297e+11,1.2251193767e+01,-5.7200259488e+00
1.3646658519e+11,-1.2972959195e+01,1.2671684151e+00
1.3656670741e+11,1.4305215501e+01,-1.5124602387e+00
1.3666682963e+11,-9.6691075492e+00,2.3123376584e+00
1.3676695185e+11,5.4078055997e+00,-5.9031187321e+00
1.3686707407e+11,-1.0031537747e+01,8.3777922982e+00
1.3696719628e+11,1.2729095507e+01,-3.9493390524e+00
1.3706731850e+11,-1.1962582047e+01,2.4912544467e+00
1.3716744072e+11,9.4816604874e+00,-5.8745803214e-01
1.3726756294e+11,-4.4018206285e+00,-3.1083139817e+00
1.3736768516e+11,3.6759225216e+00,1.1109060434e+00
1.3746780738e+11,-5.0837508990e+00,5.0555248846e-01
1.3756792960e+11,7.8599723287e+00,5.0034269582e-02
1.3766805182e+11,-9.1496680307e+00,-4.5638108805e+00
1.3776817404e+11,5.4688550840e+00,9.4400588935e+00
1.3786829626e+11,-5.7040395900e+00,-3.9425963779e+00
1.3796841848e+11,1.0757950854e+01,-2.9593772721e+00
1.3806854070e+11,-1.0952701529e+01,1.2133118432e+00
1.3816866292e+11,9.1948809195e+00,2.3626071240e+00
1.3826878514e+11,-9.4925678813e+00,-7.5875049598e+00
1.3836890736e+11,4.5146218707e+00,8.0791745197e+00
1.3846902958e+11,-4.2640146815e+00,8.1672481497e-01
1.3856915180e+11,9.3598631614e+00,-5.3828065941e+00
1.3866927402e+11,-9.4351836527e+00,6.8716684264e+00
1.3876939624e+11,1.0595704966e+01,-8.5955404012e+00
1.3886951846e+11,-8.5502254434e+00,5.6646969374e+00
1.3896964067e+11,-2.0459343727e-01,2.2374512776e+00
1.3906976289e+11,4.1272248212e+00,-5.7846108647e+00
1.3916988511e+11,4.3103769113e-01,2.1820884906e+00
1.3927000733e+11,-5.9600094233e+00,1.8500589024e+00
1.3937012955e+11,9.1658447756e+00,-4.5963203452e+00
1.3947025177e+11,-4.1935682342e+00,4.5168006896e-01
1.3957037399e+11,-2.9664338648e+00,-6.3891783747e-01
1.3967049621e+11,-2.0898203604e+00,3.5039212512e+00
1.3977061843e+11,6.0205913857e+00,4.6196008330e+00
1.3987074065e+11,-6.3445599519e+00,-8.3862246400e+00
1.3997086287e+11,8.5904432615e+00,3.1896535741e+00
1.4007098509e+11,-5.5259383795e+00,-1.8944284579e+00
1.4017110731e+11,6.4942710149e+00,2.8052998746e+00
1.4027122953e+11,-9.7975423636e+00,1.7761182537e+00
1.4037135175e+11,7.4646165433e+00,1.2100115417e+00
1.4047147397e+11,-3.3710557343e+00,-9.4972316455e+00
1.4057159619e+11,2.3380685142e-01,5.8319132633e+00
1.4067171841e+11,-2.1089181999e+00,-7.1665005452e-01
1.4077184063e+11,4.5144047321e+00,3.9568566328e+00
1.4087196285e+11,-3.8810898749e+00,-9.8831072509e+00
1.4097208506e+11,1.0092902866e+00,9.9660323276e+00
1.4107220728e+11,-8.9305134615e-02,-2.8327716390e+00
1.4117232950e+11,8.2658744549e+00,1.4994746621e+00
1.4127245172e+11,-1.3557501646e+01,-4.6570667192e+00
1.4137257394e+11,1.1154813070e+01,2.3537071017e+00
1.4147269616e+11,-1.3306547925e+01,-2.7327535050e+00
1.4157281838e+11,1.2602871013e+01,6.8838531795e+00
1.4167294060e+11,-6.4547924563e+00,-5.7295553238e+00
1.4177306282e+11,8.6644085315e+00,7.3307210330e-01
1.4187318504e+11,-1.3038578557e+01,2.6638149810e+00
1.4197330726e+11,1.3121194451e+01,-2.8792265505e+00
1.4207342948e+11,-1.7260437850e+01,-1.6406019609e+00
1.4217355170e+11,1.7377538233e+01,4.6825359930e+00
1.4227367392e+11,-8.4148599774e+00,2.4798717320e+00
1.4237379614e+11,7.0893055514e+00,-8.5486164189e+00
1.4247391836e+11,-8.5674637080e+00,2.8509996998e+00
1.4257404058e+11,4.0843962753e+00,6.9381183069e-01
1.4267416280e+11,-2.1799011030e+00,3.0617857626e+00
1.4277428502e+11,3.1666814036e+00,-3.3968380491e+00
1.4287440724e+11,-4.0988115621e+00,-4.7852213983e-01
1.4297452945e+11,3.6775199720e+00,1.0870818133e+00
1.4307465167e+11,-5.1078618089e+00,4.0165964860e+00
1.4317477389e+11,6.5885390752e+00,-8.9338008392e+00
1.4327489611e+11,-3.0201524234e+00,7.9572032633e+00
1.4337501833e+11,-8.9010600251e-01,1.6978149709e-01
1.4347514055e+11,2.2327816489e+00,-5.0294787641e+00
1.4357526277e+11,1.4387116315e-01,2.6837868130e+00
1.4367538499e+11,-3.0273029427e+00,-1.7735228404e+00
1.4377550721e+11,2.8253287006e+00,-1.0575075254e+00
1.4387562943e+11,-4.4063131914e-01,5.0564826956e+00
1.4397575165e+11,-5.7969610715e-01,-6.1617003510e+00
1.4407587387e+11,-8.9893154932e-01,6.2418914574e+00
1.4417599609e+11,-5.0193596877e-03,-3.7648955282e+00
1.4427611831e+11,1.9002559301e+00,5.7464566194e-01
1.4437624053e+11,-3.7878432925e+00,-1.3058145552e+00
1.4447636275e+11,1.8598363406e+00,4.0757222541e+00
1.4457648497e+11,2.9738381193e+00,-4.2131583807e+00
1.4467660719e+11,-3.7508232556e+00,5.1278481193e+00
1.4477672941e+11,-1.0849539932e-01,-5.5539288701e+00
1.4487685163e+11,2.0054111275e+00,2.8156737380e+00
1.4497697385e+11,3.0062097339e+00,1.9712677982e+00
1.4507709606e+11,-2.9456170752e+00,-4.5281859120e+00
1.4517721828e+11,-5.2121313975e+00,1.6272660738e+00
1.4527734050e+11,7.8118674612e+00,2.0691766333e+00
1.4537746272e+11,-3.2321364653e+00,-2.7606214664e+00
1.4547758494e+11,1.5381578704e-01,5.5622900233e-02
1.4557770716e+11,2.4880400272e+00,-3.6759024406e-01
1.4567782938e+11,-5.5809828257e+00,1.4320592431e+00
1.4577795160e+11,5.6163513472e+00,9.4903291921e-01
1.4587807382e+11,-5.8863246921e+00,-2.2278238884e+00
1.4597819604e+11,3.8668369703e+00,-4.1624117729e-01
1.4607831826e+11,3.0766635132e-01,1.5393362855e+00
1.4617844048e+11,-2.9888648804e+00,1.2173702182e+00
1.4627856270e+11,3.9917638768e+00,3.2790905253e-01
1.4637868492e+11,-2.3431952956e+00,-3.3735278081e+00
1.4647880714e+11,8.8118682667e-01,4.5010985031e+00
1.4657892936e+11,-1.5051121028e-01,-2.8472134841e+00
1.4667905158e+11,-6.6920619525e-02,7.0863911884e-01
1.4677917380e+11,-2.8604583544e-02,-5.0939876102e+00
1.4687929602e+11,2.3192513583e-02,7.3988124886e+00
1.4697941824e+11,-2.0618456950e+00,-4.0026980645e+00
