Time(us),Amplitude
2.478027343749999653e-03,2.062400000000000000e+04
2.479248046874999844e-03,2.071570000000000073e+04
2.480468750000000035e-03,2.070040000000000146e+04
2.481689453125000226e-03,2.109870000000000073e+04
2.482910156250000416e-03,2.051590000000000146e+04
2.484130859375000173e-03,2.029950000000000000e+04
2.485351562500000364e-03,2.143190000000000146e+04
2.486572265625000121e-03,2.117909999999999854e+04
2.487792968750000312e-03,2.078200000000000000e+04
2.489013671875000069e-03,2.138779999999999927e+04
2.490234375000000260e-03,2.080959999999999854e+04
2.491455078125000017e-03,2.105170000000000073e+04
2.492675781250000208e-03,2.081190000000000146e+04
2.493896484374999965e-03,2.172940000000000146e+04
2.495117187500000156e-03,2.115659999999999854e+04
2.496337890624999913e-03,2.130629999999999927e+04
2.497558593750000104e-03,2.160540000000000146e+04
2.498779296874999861e-03,2.128770000000000073e+04
2.500000000000000052e-03,2.128550000000000000e+04
2.501220703125000243e-03,2.118409999999999854e+04
2.502441406250000000e-03,2.135779999999999927e+04
2.503662109375000191e-03,2.084050000000000000e+04
2.504882812499999948e-03,2.101190000000000146e+04
2.506103515625000139e-03,2.098409999999999854e+04
2.507324218749999896e-03,2.140070000000000073e+04
2.508544921875000087e-03,2.099029999999999927e+04
2.509765624999999844e-03,2.057500000000000000e+04
2.510986328125000035e-03,2.129759999999999854e+04
2.512207031249999792e-03,2.107520000000000073e+04
2.513427734374999983e-03,2.171870000000000073e+04
2.514648437499999740e-03,2.074990000000000146e+04
2.515869140624999931e-03,2.099329999999999927e+04
2.517089843749999688e-03,2.145450000000000000e+04
2.518310546874999879e-03,2.146590000000000146e+04
2.519531250000000069e-03,2.096090000000000146e+04
2.520751953125000260e-03,2.099320000000000073e+04
2.521972656250000451e-03,2.113529999999999927e+04
2.523193359375000208e-03,2.119340000000000146e+04
2.524414062500000399e-03,2.099000000000000000e+04
2.525634765625000156e-03,2.123879999999999927e+04
2.526855468750000347e-03,2.142559999999999854e+04
2.528076171875000104e-03,2.166590000000000146e+04
2.529296875000000295e-03,2.106429999999999927e+04
2.530517578125000052e-03,2.119109999999999854e+04
2.531738281250000243e-03,2.086140000000000146e+04
2.532958984375000000e-03,2.069140000000000146e+04
2.534179687500000191e-03,2.158700000000000000e+04
2.535400390624999948e-03,2.115929999999999927e+04
2.536621093750000139e-03,2.108640000000000146e+04
2.537841796874999896e-03,2.091800000000000000e+04
2.539062500000000087e-03,2.116140000000000146e+04
2.540283203124999844e-03,2.047829999999999927e+04
2.541503906250000035e-03,2.108109999999999854e+04
2.542724609374999792e-03,2.137209999999999854e+04
2.543945312499999983e-03,2.061920000000000073e+04
2.545166015625000173e-03,2.122059999999999854e+04
2.546386718749999931e-03,2.135100000000000000e+04
2.547607421875000121e-03,2.132429999999999927e+04
2.548828124999999879e-03,2.118120000000000073e+04
2.550048828125000069e-03,2.165909999999999854e+04
2.551269531249999827e-03,2.078390000000000146e+04
2.552490234375000017e-03,2.057509999999999854e+04
2.553710937499999774e-03,2.191540000000000146e+04
2.554931640624999965e-03,2.125820000000000073e+04
2.556152343749999722e-03,2.121909999999999854e+04
2.557373046874999913e-03,2.135320000000000073e+04
2.558593750000000104e-03,2.116640000000000146e+04
2.559814453125000295e-03,2.126200000000000000e+04
2.561035156250000052e-03,2.105229999999999927e+04
2.562255859375000243e-03,2.062340000000000146e+04
2.563476562500000000e-03,2.112700000000000000e+04
2.564697265625000191e-03,2.087490000000000146e+04
2.565917968750000382e-03,2.064040000000000146e+04
2.567138671875000139e-03,2.087990000000000146e+04
2.568359375000000330e-03,2.133290000000000146e+04
2.569580078125000087e-03,2.074509999999999854e+04
2.570800781250000278e-03,2.140909999999999854e+04
2.572021484375000035e-03,2.140929999999999927e+04
2.573242187500000226e-03,2.116229999999999927e+04
2.574462890624999983e-03,2.078079999999999927e+04
2.575683593750000173e-03,2.071640000000000146e+04
2.576904296874999931e-03,2.170209999999999854e+04
2.578125000000000121e-03,2.124300000000000000e+04
2.579345703124999879e-03,2.067750000000000000e+04
2.580566406250000069e-03,2.139790000000000146e+04
2.581787109374999827e-03,2.091390000000000146e+04
2.583007812500000017e-03,2.091700000000000000e+04
2.584228515624999774e-03,2.147440000000000146e+04
2.585449218749999965e-03,2.105009999999999854e+04
2.586669921875000156e-03,2.083600000000000000e+04
2.587890624999999913e-03,2.059000000000000000e+04
2.589111328125000104e-03,2.140179999999999927e+04
2.590332031249999861e-03,2.142409999999999854e+04
2.591552734375000052e-03,2.124270000000000073e+04
2.592773437499999809e-03,2.200729999999999927e+04
2.593994140625000000e-03,2.056909999999999854e+04
2.595214843749999757e-03,2.083820000000000073e+04
2.596435546874999948e-03,2.183829999999999927e+04
2.597656250000000139e-03,2.183379999999999927e+04
2.598876953125000330e-03,2.087820000000000073e+04
2.600097656250000087e-03,2.101020000000000073e+04
2.601318359375000278e-03,2.125770000000000073e+04
2.602539062500000035e-03,2.081320000000000073e+04
2.603759765625000226e-03,2.112250000000000000e+04
2.604980468749999983e-03,2.100090000000000146e+04
2.606201171875000173e-03,2.136059999999999854e+04
2.607421874999999931e-03,2.084070000000000073e+04
2.608642578125000121e-03,2.169600000000000000e+04
2.609863281250000312e-03,2.122770000000000073e+04
2.611083984375000069e-03,2.098990000000000146e+04
2.612304687500000260e-03,2.079029999999999927e+04
2.613525390625000017e-03,2.091750000000000000e+04
2.614746093750000208e-03,2.115250000000000000e+04
2.615966796874999965e-03,2.126000000000000000e+04
2.617187500000000156e-03,2.130770000000000073e+04
2.618408203124999913e-03,2.115050000000000000e+04
2.619628906250000104e-03,2.091350000000000000e+04
2.620849609374999861e-03,2.080740000000000146e+04
2.622070312500000052e-03,2.142690000000000146e+04
2.623291015624999809e-03,2.096350000000000000e+04
2.624511718750000000e-03,2.133979999999999927e+04
2.625732421874999757e-03,2.119220000000000073e+04
2.626953124999999948e-03,2.177320000000000073e+04
2.628173828124999705e-03,2.124879999999999927e+04
2.629394531249999896e-03,2.115359999999999854e+04
2.630615234375000087e-03,2.136109999999999854e+04
2.631835937499999844e-03,2.132159999999999854e+04
2.633056640625000035e-03,2.104270000000000073e+04
2.634277343749999792e-03,2.132390000000000146e+04
2.635498046875000416e-03,2.104009999999999854e+04
2.636718750000000173e-03,2.172040000000000146e+04
2.637939453125000364e-03,2.088209999999999854e+04
2.639160156250000121e-03,2.144059999999999854e+04
2.640380859375000312e-03,2.113809999999999854e+04
2.641601562500000069e-03,2.134920000000000073e+04
2.642822265625000260e-03,2.158459999999999854e+04
2.644042968750000017e-03,2.135659999999999854e+04
2.645263671875000208e-03,2.151109999999999854e+04
2.646484374999999965e-03,2.148620000000000073e+04
2.647705078125000156e-03,2.132829999999999927e+04
2.648925781249999913e-03,2.124909999999999854e+04
2.650146484375000104e-03,2.184159999999999854e+04
2.651367187500000295e-03,2.117320000000000073e+04
2.652587890625000052e-03,2.088590000000000146e+04
2.653808593750000243e-03,2.167509999999999854e+04
2.655029296875000000e-03,2.068109999999999854e+04
2.656250000000000191e-03,2.095250000000000000e+04
2.657470703124999948e-03,2.107479999999999927e+04
2.658691406250000139e-03,2.135140000000000146e+04
2.659912109374999896e-03,2.234979999999999927e+04
2.661132812500000087e-03,2.201140000000000146e+04
2.662353515624999844e-03,2.114000000000000000e+04
2.663574218750000035e-03,2.110570000000000073e+04
2.664794921874999792e-03,2.140959999999999854e+04
2.666015624999999983e-03,2.097579999999999927e+04
2.667236328124999740e-03,2.080520000000000073e+04
2.668457031249999931e-03,2.186570000000000073e+04
2.669677734374999688e-03,2.064870000000000073e+04
2.670898437499999879e-03,2.102029999999999927e+04
2.672119140624999636e-03,2.108700000000000000e+04
2.673339843750000260e-03,2.131509999999999854e+04
2.674560546875000451e-03,2.106270000000000073e+04
2.675781250000000208e-03,2.096359999999999854e+04
2.677001953125000399e-03,2.095759999999999854e+04
2.678222656250000156e-03,2.104850000000000000e+04
2.679443359375000347e-03,2.046100000000000000e+04
2.680664062500000104e-03,2.152309999999999854e+04
2.681884765625000295e-03,2.151750000000000000e+04
2.683105468750000052e-03,2.160440000000000146e+04
2.684326171875000243e-03,2.112800000000000000e+04
2.685546875000000000e-03,2.133390000000000146e+04
2.686767578125000191e-03,2.082470000000000073e+04
2.687988281249999948e-03,2.067870000000000073e+04
2.689208984375000139e-03,2.146240000000000146e+04
2.690429687499999896e-03,2.085490000000000146e+04
2.691650390625000087e-03,2.068800000000000000e+04
2.692871093749999844e-03,2.071190000000000146e+04
2.694091796875000035e-03,2.055459999999999854e+04
2.695312500000000226e-03,2.159100000000000000e+04
2.696533203124999983e-03,2.121940000000000146e+04
2.697753906250000173e-03,2.143320000000000073e+04
2.698974609374999931e-03,2.035109999999999854e+04
2.700195312500000121e-03,2.128179999999999927e+04
2.701416015624999879e-03,2.152790000000000146e+04
2.702636718750000069e-03,2.128029999999999927e+04
2.703857421874999827e-03,2.102370000000000073e+04
2.705078125000000017e-03,2.112890000000000146e+04
2.706298828124999774e-03,2.143279999999999927e+04
2.707519531249999965e-03,2.167679999999999927e+04
2.708740234374999722e-03,2.118990000000000146e+04
2.709960937499999913e-03,2.114950000000000000e+04
2.711181640625000104e-03,2.114100000000000000e+04
2.712402343750000295e-03,2.059240000000000146e+04
2.713623046875000052e-03,2.183929999999999927e+04
2.714843750000000243e-03,2.078990000000000146e+04
2.716064453125000434e-03,2.070650000000000000e+04
2.717285156250000191e-03,2.112300000000000000e+04
2.718505859375000382e-03,2.136740000000000146e+04
2.719726562500000139e-03,2.142490000000000146e+04
2.720947265625000330e-03,2.078929999999999927e+04
2.722167968750000087e-03,2.141640000000000146e+04
2.723388671875000278e-03,2.095640000000000146e+04
2.724609375000000035e-03,2.192300000000000000e+04
2.725830078125000226e-03,2.106940000000000146e+04
2.727050781249999983e-03,2.019059999999999854e+04
2.728271484375000173e-03,2.089490000000000146e+04
2.729492187499999931e-03,2.069970000000000073e+04
2.730712890625000121e-03,2.123750000000000000e+04
2.731933593749999879e-03,2.074629999999999927e+04
2.733154296875000069e-03,2.123559999999999854e+04
2.734374999999999827e-03,2.065009999999999854e+04
2.735595703125000017e-03,2.091640000000000146e+04
2.736816406249999774e-03,2.153329999999999927e+04
2.738037109374999965e-03,2.149350000000000000e+04
2.739257812500000156e-03,2.102120000000000073e+04
2.740478515624999913e-03,2.069420000000000073e+04
2.741699218750000104e-03,2.049240000000000146e+04
2.742919921874999861e-03,2.110550000000000000e+04
2.744140625000000052e-03,2.128090000000000146e+04
2.745361328124999809e-03,2.128709999999999854e+04
2.746582031250000000e-03,2.073959999999999854e+04
2.747802734374999757e-03,2.138359999999999854e+04
2.749023437499999948e-03,2.075700000000000000e+04
2.750244140625000139e-03,2.172590000000000146e+04
2.751464843750000330e-03,2.119150000000000000e+04
2.752685546875000087e-03,2.129450000000000000e+04
2.753906250000000278e-03,2.073270000000000073e+04
2.755126953125000035e-03,2.110670000000000073e+04
2.756347656250000226e-03,2.092220000000000073e+04
2.757568359374999983e-03,2.016909999999999854e+04
2.758789062500000173e-03,2.100729999999999927e+04
2.760009765625000364e-03,2.096890000000000146e+04
2.761230468750000121e-03,2.063609999999999854e+04
2.762451171875000312e-03,2.159209999999999854e+04
2.763671875000000069e-03,2.065990000000000146e+04
2.764892578125000260e-03,2.098220000000000073e+04
2.766113281250000017e-03,2.161509999999999854e+04
2.767333984375000208e-03,2.067379999999999927e+04
2.768554687499999965e-03,2.142309999999999854e+04
2.769775390625000156e-03,2.140979999999999927e+04
2.770996093749999913e-03,2.077590000000000146e+04
2.772216796875000104e-03,2.107879999999999927e+04
2.773437499999999861e-03,2.137640000000000146e+04
2.774658203125000052e-03,2.146840000000000146e+04
2.775878906249999809e-03,2.073559999999999854e+04
2.777099609375000000e-03,2.155550000000000000e+04
2.778320312499999757e-03,2.128309999999999854e+04
2.779541015624999948e-03,2.083609999999999854e+04
2.780761718750000139e-03,2.103379999999999927e+04
2.781982421874999896e-03,2.152420000000000073e+04
2.783203125000000087e-03,2.112350000000000000e+04
2.784423828124999844e-03,2.170200000000000000e+04
2.785644531250000035e-03,2.141290000000000146e+04
2.786865234374999792e-03,2.054109999999999854e+04
2.788085937499999983e-03,2.122350000000000000e+04
2.789306640625000173e-03,2.152929999999999927e+04
2.790527343750000364e-03,2.077420000000000073e+04
2.791748046875000121e-03,2.101529999999999927e+04
2.792968750000000312e-03,2.060800000000000000e+04
2.794189453125000069e-03,2.074290000000000146e+04
2.795410156250000260e-03,2.081750000000000000e+04
2.796630859375000017e-03,2.094329999999999927e+04
2.797851562500000208e-03,2.055720000000000073e+04
2.799072265624999965e-03,2.107550000000000000e+04
2.800292968750000156e-03,2.093579999999999927e+04
2.801513671874999913e-03,2.121670000000000073e+04
2.802734375000000104e-03,2.184870000000000073e+04
2.803955078125000295e-03,2.162040000000000146e+04
2.805175781250000052e-03,2.115000000000000000e+04
2.806396484375000243e-03,2.186279999999999927e+04
2.807617187500000000e-03,2.104790000000000146e+04
2.808837890625000191e-03,2.148659999999999854e+04
2.810058593749999948e-03,2.135450000000000000e+04
2.811279296875000139e-03,2.046920000000000073e+04
2.812499999999999896e-03,2.088859999999999854e+04
2.813720703125000087e-03,2.132850000000000000e+04
2.814941406249999844e-03,2.139050000000000000e+04
2.816162109375000035e-03,2.067190000000000146e+04
2.817382812499999792e-03,2.065740000000000146e+04
2.818603515624999983e-03,2.097850000000000000e+04
2.819824218749999740e-03,2.152440000000000146e+04
2.821044921874999931e-03,2.138800000000000000e+04
2.822265624999999688e-03,2.064829999999999927e+04
2.823486328124999879e-03,2.131109999999999854e+04
2.824707031250000069e-03,2.150320000000000073e+04
2.825927734374999827e-03,2.113529999999999927e+04
2.827148437500000017e-03,2.097920000000000073e+04
2.828369140625000208e-03,2.113500000000000000e+04
2.829589843750000399e-03,2.082740000000000146e+04
2.830810546875000156e-03,2.075029999999999927e+04
2.832031250000000347e-03,2.088290000000000146e+04
2.833251953125000104e-03,2.120520000000000073e+04
2.834472656250000295e-03,2.118840000000000146e+04
2.835693359375000052e-03,2.054520000000000073e+04
2.836914062500000243e-03,2.121170000000000073e+04
2.838134765625000000e-03,2.079940000000000146e+04
2.839355468750000191e-03,2.101640000000000146e+04
2.840576171874999948e-03,2.062290000000000146e+04
2.841796875000000139e-03,2.124979999999999927e+04
2.843017578124999896e-03,2.156340000000000146e+04
2.844238281250000087e-03,2.069570000000000073e+04
2.845458984375000278e-03,2.113709999999999854e+04
2.846679687500000035e-03,2.127340000000000146e+04
2.847900390625000226e-03,2.149459999999999854e+04
2.849121093749999983e-03,2.117400000000000000e+04
2.850341796875000173e-03,2.098800000000000000e+04
2.851562499999999931e-03,2.140140000000000146e+04
2.852783203125000121e-03,2.118590000000000146e+04
2.854003906249999879e-03,2.122200000000000000e+04
2.855224609375000069e-03,2.133709999999999854e+04
2.856445312499999827e-03,2.172270000000000073e+04
2.857666015625000017e-03,2.152770000000000073e+04
2.858886718749999774e-03,2.173229999999999927e+04
2.860107421874999965e-03,2.151250000000000000e+04
2.861328124999999722e-03,2.044240000000000146e+04
2.862548828124999913e-03,2.103450000000000000e+04
2.863769531249999670e-03,2.033690000000000146e+04
2.864990234374999861e-03,2.140750000000000000e+04
2.866210937500000052e-03,2.047250000000000000e+04
2.867431640625000243e-03,2.116540000000000146e+04
2.868652343750000434e-03,2.097450000000000000e+04
2.869873046875000191e-03,2.185059999999999854e+04
2.871093750000000382e-03,2.096359999999999854e+04
2.872314453125000139e-03,2.164240000000000146e+04
2.873535156250000330e-03,2.168070000000000073e+04
2.874755859375000087e-03,2.105070000000000073e+04
2.875976562500000278e-03,2.057509999999999854e+04
2.877197265625000035e-03,2.062579999999999927e+04
2.878417968750000226e-03,2.117190000000000146e+04
2.879638671874999983e-03,2.081509999999999854e+04
2.880859375000000173e-03,2.152329999999999927e+04
2.882080078124999931e-03,2.122920000000000073e+04
2.883300781250000121e-03,2.119650000000000000e+04
2.884521484374999879e-03,2.113150000000000000e+04
2.885742187500000069e-03,2.092850000000000000e+04
2.886962890624999827e-03,2.052029999999999927e+04
2.888183593750000017e-03,2.119109999999999854e+04
2.889404296875000208e-03,2.175690000000000146e+04
2.890624999999999965e-03,2.116450000000000000e+04
2.891845703125000156e-03,2.095559999999999854e+04
2.893066406249999913e-03,2.136890000000000146e+04
2.894287109375000104e-03,2.156659999999999854e+04
2.895507812499999861e-03,2.194279999999999927e+04
2.896728515625000052e-03,2.170220000000000073e+04
2.897949218749999809e-03,2.092920000000000073e+04
2.899169921875000000e-03,2.124750000000000000e+04
2.900390624999999757e-03,2.126250000000000000e+04
2.901611328124999948e-03,2.154800000000000000e+04
2.902832031249999705e-03,2.153879999999999927e+04
2.904052734375000330e-03,2.177800000000000000e+04
2.905273437500000087e-03,2.128970000000000073e+04
2.906494140625000278e-03,2.228300000000000000e+04
2.907714843750000035e-03,2.150900000000000000e+04
2.908935546875000226e-03,2.085370000000000073e+04
2.910156250000000416e-03,2.052350000000000000e+04
2.911376953125000173e-03,2.098100000000000000e+04
2.912597656250000364e-03,2.078759999999999854e+04
2.913818359375000121e-03,2.071709999999999854e+04
2.915039062500000312e-03,2.078120000000000073e+04
2.916259765625000069e-03,2.060550000000000000e+04
2.917480468750000260e-03,2.046809999999999854e+04
2.918701171875000017e-03,2.122309999999999854e+04
2.919921875000000208e-03,2.017540000000000146e+04
2.921142578124999965e-03,2.084779999999999927e+04
2.922363281250000156e-03,2.188700000000000000e+04
2.923583984374999913e-03,2.154059999999999854e+04
2.924804687500000104e-03,2.122990000000000146e+04
2.926025390624999861e-03,2.171779999999999927e+04
2.927246093750000052e-03,2.123950000000000000e+04
2.928466796874999809e-03,2.101679999999999927e+04
2.929687500000000000e-03,2.112359999999999854e+04
2.930908203124999757e-03,2.143279999999999927e+04
2.932128906249999948e-03,2.143450000000000000e+04
2.933349609375000139e-03,2.132140000000000146e+04
2.934570312499999896e-03,2.038359999999999854e+04
2.935791015625000087e-03,2.072309999999999854e+04
2.937011718749999844e-03,2.119820000000000073e+04
2.938232421875000035e-03,2.127900000000000000e+04
2.939453124999999792e-03,2.095840000000000146e+04
2.940673828124999983e-03,2.148490000000000146e+04
2.941894531250000173e-03,2.157240000000000146e+04
2.943115234375000364e-03,2.066279999999999927e+04
2.944335937500000121e-03,2.147540000000000146e+04
2.945556640625000312e-03,2.124350000000000000e+04
2.946777343750000069e-03,2.090979999999999927e+04
2.947998046875000260e-03,2.121029999999999927e+04
2.949218750000000017e-03,2.072300000000000000e+04
2.950439453125000208e-03,2.096809999999999854e+04
2.951660156249999965e-03,2.131779999999999927e+04
2.952880859375000156e-03,2.092300000000000000e+04
2.954101562500000347e-03,2.160000000000000000e+04
2.955322265625000104e-03,2.117090000000000146e+04
2.956542968750000295e-03,2.103600000000000000e+04
2.957763671875000052e-03,2.144350000000000000e+04
2.958984375000000243e-03,2.064870000000000073e+04
2.960205078125000000e-03,2.070009999999999854e+04
2.961425781250000191e-03,2.095190000000000146e+04
2.962646484374999948e-03,2.112900000000000000e+04
2.963867187500000139e-03,2.121209999999999854e+04
2.965087890624999896e-03,2.136659999999999854e+04
2.966308593750000087e-03,2.095690000000000146e+04
2.967529296874999844e-03,2.178340000000000146e+04
2.968750000000000035e-03,2.165909999999999854e+04
2.969970703124999792e-03,2.162850000000000000e+04
2.971191406249999983e-03,2.133800000000000000e+04
2.972412109374999740e-03,2.061190000000000146e+04
2.973632812499999931e-03,2.152979999999999927e+04
2.974853515625000121e-03,2.105709999999999854e+04
2.976074218749999879e-03,2.116690000000000146e+04
2.977294921875000069e-03,2.100570000000000073e+04
2.978515624999999827e-03,2.111790000000000146e+04
2.979736328125000017e-03,2.121779999999999927e+04
2.980957031250000208e-03,2.124620000000000073e+04
2.982177734375000399e-03,2.157950000000000000e+04
2.983398437500000156e-03,2.079840000000000146e+04
2.984619140625000347e-03,2.134600000000000000e+04
2.985839843750000104e-03,2.105890000000000146e+04
2.987060546875000295e-03,2.115879999999999927e+04
2.988281250000000052e-03,2.131500000000000000e+04
2.989501953125000243e-03,2.069490000000000146e+04
2.990722656250000000e-03,2.180940000000000146e+04
2.991943359375000191e-03,2.143609999999999854e+04
2.993164062499999948e-03,2.104159999999999854e+04
2.994384765625000139e-03,2.152859999999999854e+04
2.995605468749999896e-03,2.163240000000000146e+04
2.996826171875000087e-03,2.111090000000000146e+04
2.998046875000000278e-03,2.071620000000000073e+04
2.999267578125000035e-03,2.125890000000000146e+04
3.000488281250000226e-03,2.112540000000000146e+04
3.001708984374999983e-03,2.124359999999999854e+04
3.002929687500000173e-03,2.124390000000000146e+04
3.004150390624999931e-03,2.123809999999999854e+04
3.005371093750000121e-03,2.174850000000000000e+04
3.006591796874999879e-03,2.139140000000000146e+04
3.007812500000000069e-03,2.143770000000000073e+04
3.009033203124999827e-03,2.102500000000000000e+04
3.010253906250000017e-03,2.111559999999999854e+04
3.011474609374999774e-03,2.145109999999999854e+04
3.012695312499999965e-03,2.117429999999999927e+04
3.013916015624999722e-03,2.107140000000000146e+04
3.015136718749999913e-03,2.087159999999999854e+04
3.016357421874999670e-03,2.159250000000000000e+04
3.017578124999999861e-03,2.088000000000000000e+04
3.018798828125000052e-03,2.143740000000000146e+04
3.020019531250000243e-03,2.077570000000000073e+04
3.021240234375000434e-03,2.110190000000000146e+04
3.022460937500000191e-03,2.128109999999999854e+04
3.023681640625000382e-03,2.065500000000000000e+04
3.024902343750000139e-03,2.111820000000000073e+04
3.026123046875000330e-03,2.119609999999999854e+04
3.027343750000000087e-03,2.143809999999999854e+04
3.028564453125000278e-03,2.119770000000000073e+04
3.029785156250000035e-03,2.134600000000000000e+04
3.031005859375000226e-03,2.098559999999999854e+04
3.032226562499999983e-03,2.072829999999999927e+04
3.033447265625000173e-03,2.182720000000000073e+04
3.034667968749999931e-03,2.073540000000000146e+04
3.035888671875000121e-03,2.098270000000000073e+04
3.037109374999999879e-03,2.088609999999999854e+04
3.038330078125000069e-03,2.129200000000000000e+04
3.039550781250000260e-03,2.062370000000000073e+04
3.040771484375000017e-03,2.123900000000000000e+04
3.041992187500000208e-03,2.107070000000000073e+04
3.043212890624999965e-03,2.162679999999999927e+04
3.044433593750000156e-03,2.129300000000000000e+04
3.045654296874999913e-03,2.097190000000000146e+04
3.046875000000000104e-03,2.075940000000000146e+04
3.048095703124999861e-03,2.105490000000000146e+04
3.049316406250000052e-03,2.111100000000000000e+04
3.050537109374999809e-03,2.085609999999999854e+04
3.051757812500000000e-03,2.147420000000000073e+04
3.052978515624999757e-03,2.122820000000000073e+04
3.054199218749999948e-03,2.112209999999999854e+04
3.055419921874999705e-03,2.117090000000000146e+04
3.056640624999999896e-03,2.060120000000000073e+04
3.057861328125000087e-03,2.093379999999999927e+04
3.059082031250000278e-03,2.095770000000000073e+04
3.060302734375000035e-03,2.174020000000000073e+04
3.061523437500000226e-03,2.143459999999999854e+04
3.062744140625000416e-03,2.052079999999999927e+04
3.063964843750000173e-03,2.092790000000000146e+04
3.065185546875000364e-03,2.107059999999999854e+04
3.066406250000000121e-03,2.109020000000000073e+04
3.067626953125000312e-03,2.169720000000000073e+04
3.068847656250000069e-03,2.085970000000000073e+04
3.070068359375000260e-03,2.142050000000000000e+04
3.071289062500000017e-03,2.129120000000000073e+04
3.072509765625000208e-03,2.084090000000000146e+04
3.073730468749999965e-03,2.111890000000000146e+04
3.074951171875000156e-03,2.160129999999999927e+04
3.076171874999999913e-03,2.106890000000000146e+04
3.077392578125000104e-03,2.119650000000000000e+04
3.078613281249999861e-03,2.114959999999999854e+04
3.079833984375000052e-03,2.154759999999999854e+04
3.081054687499999809e-03,2.022809999999999854e+04
3.082275390625000000e-03,2.049879999999999927e+04
3.083496093750000191e-03,2.109540000000000146e+04
3.084716796874999948e-03,2.042840000000000146e+04
3.085937500000000139e-03,2.110909999999999854e+04
3.087158203124999896e-03,2.080900000000000000e+04
3.088378906250000087e-03,2.102900000000000000e+04
3.089599609374999844e-03,2.114520000000000073e+04
3.090820312500000035e-03,2.130779999999999927e+04
3.092041015624999792e-03,2.089679999999999927e+04
3.093261718749999983e-03,2.149259999999999854e+04
3.094482421874999740e-03,2.153640000000000146e+04
3.095703124999999931e-03,2.156259999999999854e+04
3.096923828125000121e-03,2.049840000000000146e+04
3.098144531250000312e-03,2.119979999999999927e+04
3.099365234375000069e-03,2.112309999999999854e+04
3.100585937500000260e-03,2.115800000000000000e+04
3.101806640625000017e-03,2.129779999999999927e+04
3.103027343750000208e-03,2.176970000000000073e+04
3.104248046875000399e-03,2.162279999999999927e+04
3.105468750000000156e-03,2.152390000000000146e+04
3.106689453125000347e-03,2.115159999999999854e+04
3.107910156250000104e-03,2.103179999999999927e+04
3.109130859375000295e-03,2.114820000000000073e+04
3.110351562500000052e-03,2.095940000000000146e+04
3.111572265625000243e-03,2.084609999999999854e+04
3.112792968750000000e-03,2.089500000000000000e+04
3.114013671875000191e-03,2.085990000000000146e+04
3.115234374999999948e-03,2.108779999999999927e+04
3.116455078125000139e-03,2.103690000000000146e+04
3.117675781249999896e-03,2.099500000000000000e+04
3.118896484375000087e-03,2.090659999999999854e+04
3.120117187499999844e-03,2.098709999999999854e+04
3.121337890625000035e-03,2.124790000000000146e+04
3.122558593749999792e-03,2.168170000000000073e+04
3.123779296874999983e-03,2.088720000000000073e+04
3.124999999999999740e-03,2.142779999999999927e+04
3.126220703124999931e-03,2.066459999999999854e+04
3.127441406250000121e-03,2.123629999999999927e+04
3.128662109374999879e-03,2.120459999999999854e+04
3.129882812500000069e-03,2.145300000000000000e+04
3.131103515624999827e-03,2.122050000000000000e+04
3.132324218750000017e-03,2.130570000000000073e+04
3.133544921874999774e-03,2.121520000000000073e+04
3.134765624999999965e-03,2.088900000000000000e+04
3.135986328125000156e-03,2.110900000000000000e+04
3.137207031250000347e-03,2.090290000000000146e+04
3.138427734375000104e-03,2.135650000000000000e+04
3.139648437500000295e-03,2.115529999999999927e+04
3.140869140625000052e-03,2.119209999999999854e+04
3.142089843750000243e-03,2.058350000000000000e+04
3.143310546875000000e-03,2.120750000000000000e+04
3.144531250000000191e-03,2.087240000000000146e+04
3.145751953124999948e-03,2.102259999999999854e+04
3.146972656250000139e-03,2.168450000000000000e+04
3.148193359375000330e-03,2.050779999999999927e+04
3.149414062500000087e-03,2.129709999999999854e+04
3.150634765625000278e-03,2.125079999999999927e+04
3.151855468750000035e-03,2.144650000000000000e+04
3.153076171875000226e-03,2.127629999999999927e+04
3.154296874999999983e-03,2.063509999999999854e+04
3.155517578125000173e-03,2.116640000000000146e+04
3.156738281249999931e-03,2.096990000000000146e+04
3.157958984375000121e-03,2.121679999999999927e+04
3.159179687499999879e-03,2.136229999999999927e+04
3.160400390625000069e-03,2.120659999999999854e+04
3.161621093749999827e-03,2.106759999999999854e+04
3.162841796875000017e-03,2.045590000000000146e+04
3.164062499999999774e-03,2.082090000000000146e+04
3.165283203124999965e-03,2.117740000000000146e+04
3.166503906249999722e-03,2.134520000000000073e+04
3.167724609374999913e-03,2.115970000000000073e+04
3.168945312500000104e-03,2.065609999999999854e+04
3.170166015624999861e-03,2.099100000000000000e+04
3.171386718750000052e-03,2.120190000000000146e+04
3.172607421874999809e-03,2.111540000000000146e+04
3.173828125000000434e-03,2.115279999999999927e+04
3.175048828125000191e-03,2.155309999999999854e+04
3.176269531250000382e-03,2.125340000000000146e+04
3.177490234375000139e-03,2.060640000000000146e+04
3.178710937500000330e-03,2.083640000000000146e+04
3.179931640625000087e-03,2.052900000000000000e+04
3.181152343750000278e-03,2.155290000000000146e+04
3.182373046875000035e-03,2.144200000000000000e+04
3.183593750000000226e-03,2.130709999999999854e+04
3.184814453124999983e-03,2.044609999999999854e+04
3.186035156250000173e-03,2.151109999999999854e+04
3.187255859374999931e-03,2.140329999999999927e+04
